,game_id,away,home,temp,weather_desc,date,home market value,home age,away market value,away age,FTAG,FTHG
238,35,Watford,Southampton,12C,Sunny,09/09/17,"222,750,000",24.9,"150,570,000",25.9,2,0
239,64,Watford,West Bromwich Albion,8C,Cloudy,30/09/17,"148,950,000",25.5,"150,570,000",25.9,2,2
240,65,Swansea City,West Ham United,12C,Cloudy,30/09/17,"148,950,000",25.5,"150,570,000",25.9,2,2
241,181,Watford,Brighton & Hove Albion,9C,Cloudy,23/12/17,"96,080,000",25.8,"150,570,000",25.9,0,1
242,372,Watford,Manchester United,8C,Cloudy,13/05/18,"580,590,000",25.1,"150,570,000",25.9,0,1
243,56,Watford,Swansea City,15C,Showers,23/09/17,"154,210,000",25.3,"150,570,000",25.9,2,1
244,11,Watford,Bournemouth,14C,Breezy,19/08/17,"104,490,000",25.0,"150,570,000",25.9,2,0
245,150,Watford,Burnley,-2C,Cloudy,09/12/17,"87,170,000",26.8,"150,570,000",25.9,0,1
246,233,Watford,Leicester City,0C,Cloudy,20/01/18,"226,890,000",25.5,"150,570,000",25.9,0,2
247,302,Watford,Liverpool,3C,Showers,17/03/18,"445,500,000",24.0,"150,570,000",25.9,0,5
248,247,Watford,Stoke City,3C,Cloudy,31/01/18,"160,020,000",25.2,"150,570,000",25.9,0,0
249,325,Watford,Huddersfield Town,7C,Cloudy,14/04/18,"57,960,000",24.6,"150,570,000",25.9,0,1
250,351,Watford,Tottenham Hotspur,6C,Showers,30/04/18,"481,420,000",23.8,"150,570,000",25.9,0,2
251,216,Watford,Manchester City,3C,Cloudy,02/01/18,"554,720,000",24.1,"150,570,000",25.9,1,3
252,263,Watford,West Ham United,-1C,Cloudy,10/02/18,"238,370,000",24.3,"150,570,000",25.9,0,2
253,311,Stoke City,Arsenal,5C,Cloudy,01/04/18,"570,510,000",23.8,"160,020,000",25.2,0,3
254,94,Stoke City,Watford,5C,Cloudy,28/10/17,"150,570,000",25.9,"160,020,000",25.2,1,0
255,200,Stoke City,Chelsea,8C,Cloudy,30/12/17,"577,940,000",23.7,"160,020,000",25.2,0,5
256,121,Stoke City,Crystal Palace,0C,Cloudy,25/11/17,"174,980,000",24.8,"160,020,000",25.2,1,2
257,4,Stoke City,Everton,15C,Cloudy,12/08/17,"312,080,000",23.9,"160,020,000",25.2,0,1
258,281,Stoke City,Southampton,2C,Cloudy,03/03/18,"222,750,000",24.9,"160,020,000",25.2,0,0
259,27,Stoke City,West Bromwich Albion,17C,Cloudy,27/08/17,"148,950,000",25.5,"160,020,000",25.2,1,1
260,119,Stoke City,Brighton & Hove Albion,11C,Cloudy,20/11/17,"96,080,000",25.8,"160,020,000",25.2,2,2
261,228,Stoke City,Manchester United,7C,Cloudy,15/01/18,"580,590,000",25.1,"160,020,000",25.2,0,3
262,375,Stoke City,Swansea City,5C,Cloudy,13/05/18,"154,210,000",25.3,"160,020,000",25.2,2,1
263,250,Stoke City,Bournemouth,5C,Cloudy,03/02/18,"104,490,000",25.0,"160,020,000",25.2,1,2
264,159,Stoke City,Burnley,-2C,Cloudy,12/12/17,"87,170,000",26.8,"160,020,000",25.2,0,1
265,269,Stoke City,Leicester City,0C,Cloudy,24/02/18,"226,890,000",25.5,"160,020,000",25.2,1,1
266,342,Stoke City,Liverpool,5C,Cloudy,28/04/18,"445,500,000",24.0,"160,020,000",25.2,0,0
267,192,Stoke City,Huddersfield Town,2C,Cloudy,26/12/17,"57,960,000",24.6,"160,020,000",25.2,1,1
268,154,Stoke City,Tottenham Hotspur,0C,Sunny,09/12/17,"481,420,000",23.8,"160,020,000",25.2,1,5
269,73,Stoke City,Manchester City,17C,Cloudy,14/10/17,"554,720,000",24.1,"160,020,000",25.2,2,7
270,331,Stoke City,West Ham United,8C,Cloudy,16/04/18,"238,370,000",24.3,"160,020,000",25.2,1,1
271,320,Southampton,Arsenal,10C,Showers,08/04/18,"570,510,000",23.8,"222,750,000",24.9,2,3
272,223,Southampton,Watford,4C,Cloudy,13/01/18,"150,570,000",25.9,"222,750,000",24.9,2,2
273,172,Southampton,Chelsea,0C,Cloudy,16/12/17,"577,940,000",23.7,"222,750,000",24.9,0,1
274,41,Southampton,Crystal Palace,8C,Cloudy,16/09/17,"174,980,000",24.8,"222,750,000",24.9,1,0
275,358,Southampton,Everton,11C,Cloudy,05/05/18,"312,080,000",23.9,"222,750,000",24.9,1,1
276,254,Southampton,West Bromwich Albion,3C,Snow,03/02/18,"148,950,000",25.5,"222,750,000",24.9,3,2
277,97,Southampton,Brighton & Hove Albion,13C,Cloudy,29/10/17,"96,080,000",25.8,"222,750,000",24.9,1,1
278,205,Southampton,Manchester United,3C,Cloudy,30/12/17,"580,590,000",25.1,"222,750,000",24.9,0,0
279,362,Southampton,Swansea City,8C,Cloudy,08/05/18,"154,210,000",25.3,"222,750,000",24.9,1,0
280,147,Southampton,Bournemouth,7C,Cloudy,03/12/17,"104,490,000",25.0,"222,750,000",24.9,1,1
281,272,Southampton,Burnley,-1C,Cloudy,24/02/18,"87,170,000",26.8,"222,750,000",24.9,1,1
282,335,Southampton,Leicester City,11C,Cloudy,19/04/18,"226,890,000",25.5,"222,750,000",24.9,0,0
283,115,Southampton,Liverpool,8C,Cloudy,18/11/17,"445,500,000",24.0,"222,750,000",24.9,0,3
284,63,Southampton,Stoke City,8C,Cloudy,30/09/17,"160,020,000",25.2,"222,750,000",24.9,1,2
285,22,Southampton,Huddersfield Town,11C,Clear,26/08/17,"57,960,000",24.6,"222,750,000",24.9,0,0
286,189,Southampton,Tottenham Hotspur,3C,Cloudy,26/12/17,"481,420,000",23.8,"222,750,000",24.9,2,5
287,137,Southampton,Manchester City,2C,Cloudy,29/11/17,"554,720,000",24.1,"222,750,000",24.9,1,2
288,304,Southampton,West Ham United,4C,Cloudy,31/03/18,"238,370,000",24.3,"222,750,000",24.9,0,3
289,309,Burnley,West Bromwich Albion,3C,Cloudy,31/03/18,"238,370,000",24.3,"222,750,000",24.9,0,3
290,338,West Ham United,Arsenal,14C,Clear,22/04/18,"570,510,000",23.8,"238,370,000",24.3,1,4
291,118,West Ham United,Watford,2C,Cloudy,19/11/17,"150,570,000",25.9,"238,370,000",24.3,0,2
292,321,West Ham United,Chelsea,10C,Showers,08/04/18,"577,940,000",23.7,"238,370,000",24.3,1,1
293,92,West Ham United,Crystal Palace,13C,Cloudy,28/10/17,"174,980,000",24.8,"238,370,000",24.3,2,2
294,136,West Ham United,Everton,4C,Cloudy,29/11/17,"312,080,000",23.9,"238,370,000",24.3,0,4
295,15,West Ham United,Southampton,14C,Sunny,19/08/17,"222,750,000",24.9,"238,370,000",24.3,2,3
296,46,West Ham United,West Bromwich Albion,10C,Cloudy,16/09/17,"148,950,000",25.5,"238,370,000",24.3,0,0
297,253,West Ham United,Brighton & Hove Albion,3C,Showers,03/02/18,"96,080,000",25.8,"238,370,000",24.3,1,3
298,9,West Ham United,Manchester United,10C,Cloudy,13/08/17,"580,590,000",25.1,"238,370,000",24.3,0,4
299,282,West Ham United,Swansea City,0C,Showers,03/03/18,"154,210,000",25.3,"238,370,000",24.3,1,4
300,190,West Ham United,Bournemouth,5C,Breezy,26/12/17,"104,490,000",25.0,"238,370,000",24.3,3,3
301,71,West Ham United,Burnley,15C,Rain,14/10/17,"87,170,000",26.8,"238,370,000",24.3,1,1
302,355,West Ham United,Leicester City,14C,Cloudy,05/05/18,"226,890,000",25.5,"238,370,000",24.3,2,0
303,273,West Ham United,Liverpool,1C,Cloudy,24/02/18,"445,500,000",24.0,"238,370,000",24.3,1,4
304,173,West Ham United,Stoke City,-1C,Cloudy,16/12/17,"160,020,000",25.2,"238,370,000",24.3,3,0
305,221,West Ham United,Huddersfield Town,4C,Cloudy,13/01/18,"57,960,000",24.6,"238,370,000",24.3,4,1
306,218,West Ham United,Tottenham Hotspur,6C,Rain,04/01/18,"481,420,000",23.8,"238,370,000",24.3,1,1
307,148,West Ham United,Manchester City,8C,Cloudy,03/12/17,"554,720,000",24.1,"238,370,000",24.3,1,2
308,360,Burnley,Arsenal,24C,Sunny,06/05/18,"570,510,000",23.8,"87,170,000",26.8,0,5
309,318,Burnley,Watford,7C,Cloudy,07/04/18,"150,570,000",25.9,"87,170,000",26.8,2,1
310,2,Burnley,Chelsea,17C,Cloudy,12/08/17,"577,940,000",23.7,"87,170,000",26.8,3,2
311,220,Burnley,Crystal Palace,5C,Cloudy,13/01/18,"174,980,000",24.8,"87,170,000",26.8,0,1
312,68,Burnley,Everton,13C,Showers,01/10/17,"312,080,000",23.9,"87,170,000",26.8,1,0
313,103,Burnley,Southampton,12C,Showers,04/11/17,"222,750,000",24.9,"87,170,000",26.8,1,0
314,304,Southampton,West Ham United,4C,Cloudy,31/03/18,"148,950,000",25.5,"87,170,000",26.8,2,1
315,309,Burnley,West Bromwich Albion,3C,Cloudy,31/03/18,"148,950,000",25.5,"87,170,000",26.8,2,1
316,171,Burnley,Brighton & Hove Albion,1C,Clear,16/12/17,"96,080,000",25.8,"87,170,000",26.8,0,0
317,193,Burnley,Manchester United,3C,Showers,26/12/17,"580,590,000",25.1,"87,170,000",26.8,2,2
318,262,Burnley,Swansea City,6C,Rain,10/02/18,"154,210,000",25.3,"87,170,000",26.8,0,1
319,134,Burnley,Bournemouth,1C,Cloudy,29/11/17,"104,490,000",25.0,"87,170,000",26.8,2,1
320,142,Burnley,Leicester City,2C,Cloudy,02/12/17,"226,890,000",25.5,"87,170,000",26.8,0,1
321,43,Burnley,Liverpool,11C,Cloudy,16/09/17,"445,500,000",24.0,"87,170,000",26.8,1,1
322,339,Burnley,Stoke City,14C,Clear,22/04/18,"160,020,000",25.2,"87,170,000",26.8,1,1
323,201,Burnley,Huddersfield Town,2C,Cloudy,30/12/17,"57,960,000",24.6,"87,170,000",26.8,0,0
324,29,Burnley,Tottenham Hotspur,16C,Cloudy,27/08/17,"481,420,000",23.8,"87,170,000",26.8,1,1
325,83,Burnley,Manchester City,12C,Showers,21/10/17,"554,720,000",24.1,"87,170,000",26.8,0,3
326,293,Leicester City,West Bromwich Albion,10C,Cloudy,10/03/18,"238,370,000",24.3,"87,170,000",26.8,3,0
327,294,Burnley,West Ham United,11C,Cloudy,10/03/18,"238,370,000",24.3,"87,170,000",26.8,3,0
328,76,Arsenal,Watford,16C,Cloudy,14/10/17,"150,570,000",25.9,"570,510,000",23.8,1,2
329,48,Arsenal,Chelsea,8C,Cloudy,17/09/17,"577,940,000",23.7,"570,510,000",23.8,0,0
330,198,Arsenal,Crystal Palace,0C,Clear,28/12/17,"174,980,000",24.8,"570,510,000",23.8,3,2
331,88,Arsenal,Everton,10C,Showers,22/10/17,"312,080,000",23.9,"570,510,000",23.8,5,2
332,156,Arsenal,Southampton,6C,Rain,10/12/17,"222,750,000",24.9,"570,510,000",23.8,1,1
333,207,Arsenal,West Bromwich Albion,11C,Showers,31/12/17,"148,950,000",25.5,"570,510,000",23.8,1,1
334,286,Arsenal,Brighton & Hove Albion,5C,Cloudy,04/03/18,"96,080,000",25.8,"570,510,000",23.8,1,2
335,350,Arsenal,Manchester United,5C,Cloudy,29/04/18,"580,590,000",25.1,"570,510,000",23.8,1,2
336,239,Arsenal,Swansea City,1C,Cloudy,30/01/18,"154,210,000",25.3,"570,510,000",23.8,1,3
337,226,Arsenal,Bournemouth,4C,Cloudy,14/01/18,"104,490,000",25.0,"570,510,000",23.8,1,2
338,128,Arsenal,Burnley,3C,Cloudy,26/11/17,"87,170,000",26.8,"570,510,000",23.8,1,0
339,363,Arsenal,Leicester City,8C,Cloudy,09/05/18,"226,890,000",25.5,"570,510,000",23.8,1,3
340,28,Arsenal,Liverpool,13C,Cloudy,27/08/17,"445,500,000",24.0,"570,510,000",23.8,0,4
341,16,Arsenal,Stoke City,11C,Showers,19/08/17,"160,020,000",25.2,"570,510,000",23.8,0,1
342,370,Arsenal,Huddersfield Town,8C,Cloudy,13/05/18,"57,960,000",24.6,"570,510,000",23.8,1,0
343,259,Arsenal,Tottenham Hotspur,-2C,Cloudy,10/02/18,"481,420,000",23.8,"570,510,000",23.8,0,1
344,107,Arsenal,Manchester City,4C,Showers,05/11/17,"554,720,000",24.1,"570,510,000",23.8,1,3
345,165,Arsenal,West Ham United,6C,Cloudy,13/12/17,"238,370,000",24.3,"570,510,000",23.8,0,0
346,378,Toulouse FC,AS Monaco,21C,Cloudy,04/08/17,"262,620,000",22.5,"71,280,000",23.6,2,3
347,407,Toulouse FC,Paris Saint-Germain FC,11C,Sunny,20/08/17,"522,990,000",24.1,"71,280,000",23.6,2,6
348,687,Toulouse FC,Olympique Lyonnais,6C,Showers,01/04/18,"118,130,000",22.1,"71,280,000",23.6,0,2
349,654,Toulouse FC,FC Metz,1C,Rain,03/03/18,"38,750,000",23.7,"71,280,000",23.6,1,1
350,592,Toulouse FC,Montpellier-HSC,11C,Cloudy,20/01/18,"32,900,000",24.5,"71,280,000",23.6,1,2
351,576,Toulouse FC,AS Saint-Etienne,3C,Showers,14/01/18,"92,540,000",23.8,"71,280,000",23.6,0,2
352,424,Toulouse FC,ES Troyes AC,13C,Cloudy,09/09/17,"23,130,000",25.1,"71,280,000",23.6,0,0
353,531,Toulouse FC,Lille OSC,-1C,Cloudy,02/12/17,"39,140,000",21.1,"71,280,000",23.6,0,1
354,470,Toulouse FC,Angers SCO,15C,Cloudy,21/10/17,"39,830,000",25.1,"71,280,000",23.6,1,0
355,447,Toulouse FC,Olympique de Marseille,13C,Cloudy,24/09/17,"145,940,000",25.8,"71,280,000",23.6,0,2
356,613,Toulouse FC,OGC Nice,10C,Clear,03/02/18,"122,040,000",22.7,"71,280,000",23.6,1,0
357,491,Toulouse FC,FC Nantes,16C,Showers,04/11/17,"46,980,000",23.7,"71,280,000",23.6,1,2
358,630,Toulouse FC,Amiens SCF,5C,Clear,17/02/18,"24,660,000",26.4,"71,280,000",23.6,0,0
359,741,Toulouse FC,FC Girondins de Bordeaux,11C,Cloudy,12/05/18,"87,480,000",23.1,"71,280,000",23.6,2,4
360,717,Toulouse FC,Stade Malherbe Caen,13C,Cloudy,25/04/18,"34,250,000",24.8,"71,280,000",23.6,0,0
361,511,Toulouse FC,Dijon FCO,3C,Cloudy,25/11/17,"32,040,000",24.6,"71,280,000",23.6,1,3
362,512,Toulouse FC,Dijon FCO,3C,Cloudy,25/11/17,"32,040,000",24.6,"71,280,000",23.6,1,3
363,451,Toulouse FC,EA Guingamp,15C,Breezy,30/09/17,"40,640,000",25.7,"71,280,000",23.6,1,1
364,417,Olympique de Marseille,AS Monaco,20C,Clear,27/08/17,"262,620,000",22.5,"145,940,000",25.8,1,6
365,648,Olympique de Marseille,Paris Saint-Germain FC,-1C,Clear,25/02/18,"522,990,000",24.1,"145,940,000",25.8,0,3
366,558,Olympique de Marseille,Olympique Lyonnais,1C,Cloudy,17/12/17,"118,130,000",22.1,"145,940,000",25.8,0,2
367,525,Olympique de Marseille,FC Metz,1C,Cloudy,29/11/17,"38,750,000",23.7,"145,940,000",25.8,3,0
368,538,Olympique de Marseille,Montpellier-HSC,1C,Sunny,03/12/17,"32,900,000",24.5,"145,940,000",25.8,1,1
369,618,Olympique de Marseille,AS Saint-Etienne,0C,Showers,09/02/18,"92,540,000",23.8,"145,940,000",25.8,2,2
370,705,Olympique de Marseille,ES Troyes AC,17C,Cloudy,15/04/18,"23,130,000",25.1,"145,940,000",25.8,3,2
371,486,Olympique de Marseille,Lille OSC,12C,Cloudy,29/10/17,"39,140,000",21.1,"145,940,000",25.8,1,0
372,726,Olympique de Marseille,Angers SCO,11C,Rain,29/04/18,"39,830,000",25.1,"145,940,000",25.8,1,1
373,456,Olympique de Marseille,OGC Nice,19C,Cloudy,01/10/17,"122,040,000",22.7,"145,940,000",25.8,4,2
374,390,Olympique de Marseille,FC Nantes,16C,Cloudy,12/08/17,"46,980,000",23.7,"145,940,000",25.8,1,0
375,434,Olympique de Marseille,Amiens SCF,7C,Cloudy,17/09/17,"24,660,000",26.4,"145,940,000",25.8,2,0
376,506,Olympique de Marseille,FC Girondins de Bordeaux,0C,Cloudy,19/11/17,"87,480,000",23.1,"145,940,000",25.8,1,1
377,589,Olympique de Marseille,Stade Malherbe Caen,5C,Rain,19/01/18,"34,250,000",24.8,"145,940,000",25.8,2,0
378,668,Olympique de Marseille,Toulouse FC,14C,Cloudy,11/03/18,"71,280,000",23.6,"145,940,000",25.8,2,1
379,680,Olympique de Marseille,Dijon FCO,7C,Rain,31/03/18,"32,040,000",24.6,"145,940,000",25.8,3,1
380,738,Olympique de Marseille,EA Guingamp,13C,Showers,11/05/18,"40,640,000",25.7,"145,940,000",25.8,3,3
381,448,Montpellier-HSC,AS Monaco,18C,Cloudy,29/09/17,"262,620,000",22.5,"32,900,000",24.5,1,1
382,600,Montpellier-HSC,Paris Saint-Germain FC,3C,Cloudy,27/01/18,"522,990,000",24.1,"32,900,000",24.5,0,4
383,505,Montpellier-HSC,Olympique Lyonnais,1C,Cloudy,19/11/17,"118,130,000",22.1,"32,900,000",24.5,0,0
384,624,Montpellier-HSC,FC Metz,1C,Cloudy,10/02/18,"38,750,000",23.7,"32,900,000",24.5,1,0
385,467,Montpellier-HSC,AS Saint-Etienne,10C,Cloudy,20/10/17,"92,540,000",23.8,"32,900,000",24.5,1,0
386,433,Montpellier-HSC,ES Troyes AC,13C,Cloudy,16/09/17,"23,130,000",25.1,"32,900,000",24.5,1,0
387,663,Montpellier-HSC,Lille OSC,12C,Cloudy,10/03/18,"39,140,000",21.1,"32,900,000",24.5,1,1
388,541,Montpellier-HSC,Angers SCO,6C,Cloudy,09/12/17,"39,830,000",25.1,"32,900,000",24.5,1,1
389,698,Montpellier-HSC,Olympique de Marseille,18C,Cloudy,08/04/18,"145,940,000",25.8,"32,900,000",24.5,0,0
390,714,Montpellier-HSC,OGC Nice,21C,Sunny,22/04/18,"122,040,000",22.7,"32,900,000",24.5,0,1
391,734,Montpellier-HSC,FC Nantes,25C,Sunny,06/05/18,"46,980,000",23.7,"32,900,000",24.5,2,0
392,582,Montpellier-HSC,Amiens SCF,6C,Showers,17/01/18,"24,660,000",26.4,"32,900,000",24.5,1,1
393,561,Montpellier-HSC,FC Girondins de Bordeaux,7C,Cloudy,20/12/17,"87,480,000",23.1,"32,900,000",24.5,2,0
394,682,Montpellier-HSC,Stade Malherbe Caen,8C,Cloudy,01/04/18,"34,250,000",24.8,"32,900,000",24.5,3,1
395,394,Montpellier-HSC,Toulouse FC,13C,Clear,12/08/17,"71,280,000",23.6,"32,900,000",24.5,0,1
396,413,Montpellier-HSC,Dijon FCO,16C,Clear,26/08/17,"32,040,000",24.6,"32,900,000",24.5,1,2
397,523,Montpellier-HSC,EA Guingamp,3C,Cloudy,29/11/17,"40,640,000",25.7,"32,900,000",24.5,0,0
398,468,Stade Malherbe Caen,AS Monaco,14C,Cloudy,21/10/17,"262,620,000",22.5,"34,250,000",24.8,0,2
399,567,Stade Malherbe Caen,Paris Saint-Germain FC,5C,Cloudy,20/12/17,"522,990,000",24.1,"34,250,000",24.8,1,3
400,667,Stade Malherbe Caen,Olympique Lyonnais,18C,Cloudy,11/03/18,"118,130,000",22.1,"34,250,000",24.8,0,1
401,712,Stade Malherbe Caen,FC Metz,27C,Cloudy,21/04/18,"38,750,000",23.7,"34,250,000",24.8,1,1
402,382,Stade Malherbe Caen,Montpellier-HSC,38C,Cloudy,05/08/17,"32,900,000",24.5,"34,250,000",24.8,0,1
403,604,Stade Malherbe Caen,AS Saint-Etienne,2C,Cloudy,27/01/18,"92,540,000",23.8,"34,250,000",24.8,1,2
404,724,Stade Malherbe Caen,ES Troyes AC,11C,Showers,28/04/18,"23,130,000",25.1,"34,250,000",24.8,1,3
405,405,Stade Malherbe Caen,Lille OSC,11C,Clear,20/08/17,"39,140,000",21.1,"34,250,000",24.8,2,0
406,673,Stade Malherbe Caen,Angers SCO,7C,Cloudy,17/03/18,"39,830,000",25.1,"34,250,000",24.8,0,3
407,494,Stade Malherbe Caen,Olympique de Marseille,13C,Breezy,05/11/17,"145,940,000",25.8,"34,250,000",24.8,0,5
408,745,Stade Malherbe Caen,OGC Nice,20C,Sunny,12/05/18,"122,040,000",22.7,"34,250,000",24.8,1,4
409,432,Stade Malherbe Caen,FC Nantes,8C,Cloudy,16/09/17,"46,980,000",23.7,"34,250,000",24.8,0,1
410,691,Stade Malherbe Caen,Amiens SCF,18C,Cloudy,07/04/18,"24,660,000",26.4,"34,250,000",24.8,0,3
411,579,Stade Malherbe Caen,FC Girondins de Bordeaux,12C,Cloudy,16/01/18,"87,480,000",23.1,"34,250,000",24.8,2,0
412,545,Stade Malherbe Caen,Toulouse FC,7C,Cloudy,09/12/17,"71,280,000",23.6,"34,250,000",24.8,0,2
413,641,Stade Malherbe Caen,Dijon FCO,3C,Cloudy,24/02/18,"32,040,000",24.6,"34,250,000",24.8,0,2
414,623,Stade Malherbe Caen,EA Guingamp,9C,Breezy,10/02/18,"40,640,000",25.7,"34,250,000",24.8,0,0
415,489,EA Guingamp,AS Monaco,14C,Cloudy,04/11/17,"262,620,000",22.5,"40,640,000",25.7,0,6
416,727,EA Guingamp,Paris Saint-Germain FC,10C,Cloudy,29/04/18,"522,990,000",24.1,"40,640,000",25.7,2,2
417,426,EA Guingamp,Olympique Lyonnais,13C,Cloudy,10/09/17,"118,130,000",22.1,"40,640,000",25.7,1,2
418,381,EA Guingamp,FC Metz,18C,Showers,05/08/17,"38,750,000",23.7,"40,640,000",25.7,3,1
419,633,EA Guingamp,Montpellier-HSC,12C,Cloudy,17/02/18,"32,900,000",24.5,"40,640,000",25.7,1,1
420,678,EA Guingamp,AS Saint-Etienne,3C,Cloudy,18/03/18,"92,540,000",23.8,"40,640,000",25.7,0,2
421,535,EA Guingamp,ES Troyes AC,1C,Cloudy,02/12/17,"23,130,000",25.1,"40,640,000",25.7,1,0
422,700,EA Guingamp,Lille OSC,6C,Cloudy,14/04/18,"39,140,000",21.1,"40,640,000",25.7,2,2
423,653,EA Guingamp,Angers SCO,7C,Cloudy,03/03/18,"39,830,000",25.1,"40,640,000",25.7,0,3
424,517,EA Guingamp,Olympique de Marseille,7C,Breezy,26/11/17,"145,940,000",25.8,"40,640,000",25.7,0,1
425,401,EA Guingamp,OGC Nice,25C,Cloudy,19/08/17,"122,040,000",22.7,"40,640,000",25.7,0,2
426,472,EA Guingamp,FC Nantes,15C,Showers,21/10/17,"46,980,000",23.7,"40,640,000",25.7,1,2
427,591,EA Guingamp,Amiens SCF,6C,Cloudy,20/01/18,"24,660,000",26.4,"40,640,000",25.7,1,3
428,441,EA Guingamp,FC Girondins de Bordeaux,25C,Cloudy,23/09/17,"87,480,000",23.1,"40,640,000",25.7,1,3
429,550,Paris Saint-Germain FC,Stade Rennais FC,5C,Cloudy,16/12/17,"34,250,000",24.8,"40,640,000",25.7,0,0
430,551,EA Guingamp,Stade Malherbe Caen,5C,Cloudy,16/12/17,"34,250,000",24.8,"40,640,000",25.7,0,0
431,756,EA Guingamp,Toulouse FC,17C,Cloudy,19/05/18,"71,280,000",23.6,"40,640,000",25.7,1,2
432,732,EA Guingamp,Dijon FCO,25C,Sunny,06/05/18,"32,040,000",24.6,"40,640,000",25.7,1,3
433,518,Paris Saint-Germain FC,AS Monaco,12C,Rain,26/11/17,"262,620,000",22.5,"522,990,000",24.1,2,1
434,598,Paris Saint-Germain FC,Olympique Lyonnais,8C,Cloudy,21/01/18,"118,130,000",22.1,"522,990,000",24.1,1,2
435,419,Paris Saint-Germain FC,FC Metz,18C,Cloudy,08/09/17,"38,750,000",23.7,"522,990,000",24.1,5,1
436,440,Paris Saint-Germain FC,Montpellier-HSC,15C,Cloudy,23/09/17,"32,900,000",24.5,"522,990,000",24.1,0,0
437,689,Paris Saint-Germain FC,AS Saint-Etienne,20C,Sunny,06/04/18,"92,540,000",23.8,"522,990,000",24.1,1,1
438,651,Paris Saint-Germain FC,ES Troyes AC,8C,Cloudy,03/03/18,"23,130,000",25.1,"522,990,000",24.1,2,0
439,610,Paris Saint-Germain FC,Lille OSC,3C,Showers,03/02/18,"39,140,000",21.1,"522,990,000",24.1,3,0
440,488,Paris Saint-Germain FC,Angers SCO,13C,Showers,04/11/17,"39,830,000",25.1,"522,990,000",24.1,5,0
441,476,Paris Saint-Germain FC,Olympique de Marseille,16C,Cloudy,22/10/17,"145,940,000",25.8,"522,990,000",24.1,2,2
442,676,Paris Saint-Germain FC,OGC Nice,7C,Showers,18/03/18,"122,040,000",22.7,"522,990,000",24.1,2,1
443,578,Paris Saint-Germain FC,FC Nantes,8C,Cloudy,14/01/18,"46,980,000",23.7,"522,990,000",24.1,1,0
444,728,Paris Saint-Germain FC,Amiens SCF,10C,Clear,04/05/18,"24,660,000",26.4,"522,990,000",24.1,2,2
445,716,Paris Saint-Germain FC,FC Girondins de Bordeaux,25C,Cloudy,22/04/18,"87,480,000",23.1,"522,990,000",24.1,1,0
446,748,Paris Saint-Germain FC,Stade Malherbe Caen,9C,Clear,19/05/18,"34,250,000",24.8,"522,990,000",24.1,0,0
447,754,Montpellier-HSC,Stade Rennais FC,13C,Clear,19/05/18,"34,250,000",24.8,"522,990,000",24.1,0,0
448,619,Paris Saint-Germain FC,Toulouse FC,0C,Cloudy,10/02/18,"71,280,000",23.6,"522,990,000",24.1,1,0
449,458,Paris Saint-Germain FC,Dijon FCO,9C,Clear,14/10/17,"32,040,000",24.6,"522,990,000",24.1,2,1
450,397,Paris Saint-Germain FC,EA Guingamp,14C,Cloudy,13/08/17,"40,640,000",25.7,"522,990,000",24.1,3,0
451,532,Angers SCO,AS Monaco,8C,Breezy,02/12/17,"262,620,000",22.5,"39,830,000",25.1,0,1
452,669,Angers SCO,Paris Saint-Germain FC,4C,Cloudy,14/03/18,"522,990,000",24.1,"39,830,000",25.1,1,2
453,577,Angers SCO,Olympique Lyonnais,7C,Cloudy,14/01/18,"118,130,000",22.1,"39,830,000",25.1,1,1
454,733,Angers SCO,FC Metz,25C,Sunny,06/05/18,"38,750,000",23.7,"39,830,000",25.1,2,1
455,612,Angers SCO,Montpellier-HSC,7C,Cloudy,03/02/18,"32,900,000",24.5,"39,830,000",25.1,1,2
456,425,Angers SCO,AS Saint-Etienne,9C,Cloudy,10/09/17,"92,540,000",23.8,"39,830,000",25.1,1,1
457,515,Angers SCO,ES Troyes AC,2C,Cloudy,25/11/17,"23,130,000",25.1,"39,830,000",25.1,0,3
458,643,Angers SCO,Lille OSC,3C,Cloudy,24/02/18,"39,140,000",21.1,"39,830,000",25.1,2,1
459,406,Angers SCO,Olympique de Marseille,31C,Cloudy,20/08/17,"145,940,000",25.8,"39,830,000",25.1,1,1
460,438,Angers SCO,OGC Nice,14C,Clear,22/09/17,"122,040,000",22.7,"39,830,000",25.1,2,2
461,556,Angers SCO,FC Nantes,8C,Cloudy,17/12/17,"46,980,000",23.7,"39,830,000",25.1,0,1
462,391,Angers SCO,Amiens SCF,14C,Showers,12/08/17,"24,660,000",26.4,"39,830,000",25.1,2,0
463,661,Angers SCO,FC Girondins de Bordeaux,12C,Cloudy,10/03/18,"87,480,000",23.1,"39,830,000",25.1,0,0
464,459,Angers SCO,Stade Malherbe Caen,22C,Sunny,14/10/17,"34,250,000",24.8,"39,830,000",25.1,2,0
465,713,Angers SCO,Toulouse FC,26C,Sunny,21/04/18,"71,280,000",23.6,"39,830,000",25.1,0,2
466,749,Angers SCO,Dijon FCO,13C,Clear,19/05/18,"32,040,000",24.6,"39,830,000",25.1,1,2
467,501,Angers SCO,EA Guingamp,8C,Cloudy,18/11/17,"40,640,000",25.7,"39,830,000",25.1,1,1
468,544,ES Troyes AC,AS Monaco,7C,Clear,09/12/17,"262,620,000",22.5,"23,130,000",25.1,2,3
