,goals_for,goals_against,team,game_id
8178,0.0,1.0,Getafe,817
8179,0.0,0.0,Getafe,817
8180,3.0,0.0,Sevilla,818
8181,2.0,0.0,Sevilla,818
8182,1.0,0.0,Sevilla,818
8183,0.0,1.0,Sevilla,818
8184,4.0,0.0,Sevilla,818
8185,5.0,0.0,Malaga,818
8186,1.0,0.0,Malaga,818
8187,1.0,3.0,Malaga,818
8188,1.0,0.0,Malaga,818
8189,0.0,1.0,Malaga,818
8190,3.0,0.0,Levante,819
8191,1.0,1.0,Levante,819
8192,1.0,1.0,Levante,819
8193,2.0,2.0,Levante,819
8194,1.0,0.0,Levante,819
8195,1.0,0.0,Deportivo Alaves,819
8196,0.0,3.0,Deportivo Alaves,819
8197,1.0,0.0,Deportivo Alaves,819
8198,0.0,2.0,Deportivo Alaves,819
8199,1.0,0.0,Deportivo Alaves,819
8200,0.0,0.0,Leganés,820
8201,1.0,0.0,Leganés,820
8202,1.0,2.0,Leganés,820
8203,0.0,1.0,Leganés,820
8204,1.0,0.0,Leganés,820
8205,1.0,2.0,Atletico Madrid,820
8206,2.0,0.0,Atletico Madrid,820
8207,1.0,2.0,Atletico Madrid,820
8208,1.0,0.0,Atletico Madrid,820
8209,1.0,2.0,Atletico Madrid,820
8210,2.0,3.0,Real Sociedad,821
8211,3.0,0.0,Real Sociedad,821
8212,1.0,3.0,Real Sociedad,821
8213,4.0,0.0,Real Sociedad,821
8214,2.0,4.0,Real Sociedad,821
8215,0.0,1.0,Real Betis,821
8216,2.0,1.0,Real Betis,821
8217,3.0,1.0,Real Betis,821
8218,2.0,1.0,Real Betis,821
8219,2.0,0.0,Real Betis,821
8220,0.0,1.0,Barcelona,822
8221,0.0,3.0,Barcelona,822
8222,6.0,1.0,Barcelona,822
8223,1.0,2.0,Barcelona,822
8224,1.0,0.0,Barcelona,822
8225,1.0,0.0,Las Palmas,822
8226,1.0,0.0,Las Palmas,822
8227,1.0,3.0,Las Palmas,822
8228,1.0,5.0,Las Palmas,822
8229,1.0,0.0,Las Palmas,822
8230,5.0,0.0,Valencia,823
8231,1.0,1.0,Valencia,823
8232,0.0,0.0,Valencia,823
8233,2.0,2.0,Valencia,823
8234,1.0,0.0,Valencia,823
8235,3.0,3.0,Athletic Club,823
8236,1.0,2.0,Athletic Club,823
8237,1.0,0.0,Athletic Club,823
8238,0.0,0.0,Athletic Club,823
8239,2.0,0.0,Athletic Club,823
8240,4.0,0.0,Villarreal,824
8241,0.0,0.0,Villarreal,824
8242,0.0,3.0,Villarreal,824
8243,3.0,1.0,Villarreal,824
8244,3.0,1.0,Villarreal,824
8245,6.0,1.0,Eibar,824
8246,1.0,0.0,Eibar,824
8247,3.0,0.0,Eibar,824
8248,0.0,1.0,Eibar,824
8249,0.0,1.0,Eibar,824
8250,1.0,3.0,Real Madrid,825
8251,1.0,2.0,Real Madrid,825
8252,0.0,1.0,Real Madrid,825
8253,1.0,3.0,Real Madrid,825
8254,10.0,0.0,Real Madrid,825
8255,0.0,0.0,Espanyol de Barcelona,825
8256,2.0,1.0,Espanyol de Barcelona,825
8257,5.0,0.0,Espanyol de Barcelona,825
8258,0.0,1.0,Espanyol de Barcelona,825
8259,1.0,1.0,Espanyol de Barcelona,825
8260,4.0,1.0,Espanyol de Barcelona,826
8261,0.0,0.0,Espanyol de Barcelona,826
8262,2.0,1.0,Espanyol de Barcelona,826
8263,5.0,0.0,Espanyol de Barcelona,826
8264,0.0,1.0,Espanyol de Barcelona,826
8265,4.0,0.0,Levante,826
8266,3.0,0.0,Levante,826
8267,1.0,1.0,Levante,826
8268,1.0,1.0,Levante,826
8269,2.0,2.0,Levante,826
8270,0.0,1.0,Athletic Club,827
8271,3.0,3.0,Athletic Club,827
8272,1.0,2.0,Athletic Club,827
8273,1.0,0.0,Athletic Club,827
8274,0.0,0.0,Athletic Club,827
8275,1.0,0.0,Sevilla,827
8276,3.0,0.0,Sevilla,827
8277,2.0,0.0,Sevilla,827
8278,1.0,0.0,Sevilla,827
8279,0.0,1.0,Sevilla,827
8280,4.0,0.0,Getafe,828
8281,1.0,1.0,Getafe,828
8282,1.0,2.0,Getafe,828
8283,1.0,2.0,Getafe,828
8284,0.0,1.0,Getafe,828
8285,5.0,3.0,Real Madrid,828
8286,1.0,3.0,Real Madrid,828
8287,1.0,2.0,Real Madrid,828
8288,0.0,1.0,Real Madrid,828
8289,1.0,3.0,Real Madrid,828
8290,1.0,2.0,Deportivo Alaves,829
8291,1.0,0.0,Deportivo Alaves,829
8292,0.0,3.0,Deportivo Alaves,829
8293,1.0,0.0,Deportivo Alaves,829
8294,0.0,2.0,Deportivo Alaves,829
8295,3.0,1.0,Real Sociedad,829
8296,2.0,3.0,Real Sociedad,829
8297,3.0,0.0,Real Sociedad,829
8298,1.0,3.0,Real Sociedad,829
8299,4.0,0.0,Real Sociedad,829
8300,1.0,3.0,Atletico Madrid,830
8301,1.0,2.0,Atletico Madrid,830
8302,2.0,0.0,Atletico Madrid,830
8303,1.0,2.0,Atletico Madrid,830
8304,1.0,0.0,Atletico Madrid,830
8305,0.0,1.0,Barcelona,830
8306,0.0,1.0,Barcelona,830
8307,0.0,3.0,Barcelona,830
8308,6.0,1.0,Barcelona,830
8309,1.0,2.0,Barcelona,830
8310,0.0,4.0,Eibar,831
8311,6.0,1.0,Eibar,831
8312,1.0,0.0,Eibar,831
8313,3.0,0.0,Eibar,831
8314,0.0,1.0,Eibar,831
8315,4.0,1.0,Deportivo La Coruña,831
8316,1.0,0.0,Deportivo La Coruña,831
8317,2.0,1.0,Deportivo La Coruña,831
8318,2.0,4.0,Deportivo La Coruña,831
8319,2.0,2.0,Deportivo La Coruña,831
8320,0.0,3.0,Girona,832
8321,0.0,0.0,Girona,832
8322,0.0,1.0,Girona,832
8323,2.0,0.0,Girona,832
8324,1.0,0.0,Girona,832
8325,0.0,0.0,Villarreal,832
8326,4.0,0.0,Villarreal,832
8327,0.0,0.0,Villarreal,832
8328,0.0,3.0,Villarreal,832
8329,3.0,1.0,Villarreal,832
8330,3.0,3.0,Malaga,833
8331,5.0,0.0,Malaga,833
8332,1.0,0.0,Malaga,833
8333,1.0,3.0,Malaga,833
8334,1.0,0.0,Malaga,833
8335,0.0,2.0,Leganés,833
8336,0.0,0.0,Leganés,833
8337,1.0,0.0,Leganés,833
8338,1.0,2.0,Leganés,833
8339,0.0,1.0,Leganés,833
8340,4.0,0.0,Real Betis,834
8341,0.0,1.0,Real Betis,834
8342,2.0,1.0,Real Betis,834
8343,3.0,1.0,Real Betis,834
8344,2.0,1.0,Real Betis,834
8345,2.0,3.0,Valencia,834
8346,5.0,0.0,Valencia,834
8347,1.0,1.0,Valencia,834
8348,0.0,0.0,Valencia,834
8349,2.0,2.0,Valencia,834
8350,0.0,2.0,Las Palmas,835
8351,1.0,0.0,Las Palmas,835
8352,1.0,0.0,Las Palmas,835
8353,1.0,3.0,Las Palmas,835
8354,1.0,5.0,Las Palmas,835
8355,0.0,4.0,Celta Vigo,835
8356,1.0,1.0,Celta Vigo,835
8357,2.0,1.0,Celta Vigo,835
8358,1.0,0.0,Celta Vigo,835
8359,2.0,1.0,Celta Vigo,835
8360,0.0,2.0,Levante,836
8361,4.0,0.0,Levante,836
8362,3.0,0.0,Levante,836
8363,1.0,1.0,Levante,836
8364,1.0,1.0,Levante,836
8365,2.0,1.0,Getafe,836
8366,4.0,0.0,Getafe,836
8367,1.0,1.0,Getafe,836
8368,1.0,2.0,Getafe,836
8369,1.0,2.0,Getafe,836
8370,4.0,4.0,Real Betis,837
8371,4.0,0.0,Real Betis,837
8372,0.0,1.0,Real Betis,837
8373,2.0,1.0,Real Betis,837
8374,3.0,1.0,Real Betis,837
8375,0.0,2.0,Deportivo Alaves,837
8376,1.0,2.0,Deportivo Alaves,837
8377,1.0,0.0,Deportivo Alaves,837
8378,0.0,3.0,Deportivo Alaves,837
8379,1.0,0.0,Deportivo Alaves,837
8380,3.0,2.0,Valencia,838
8381,2.0,3.0,Valencia,838
8382,5.0,0.0,Valencia,838
8383,1.0,1.0,Valencia,838
8384,0.0,0.0,Valencia,838
8385,5.0,1.0,Sevilla,838
8386,1.0,0.0,Sevilla,838
8387,2.0,0.0,Sevilla,838
8388,1.0,0.0,Sevilla,838
8389,3.0,0.0,Sevilla,838
8390,3.0,1.0,Barcelona,839
8391,1.0,1.0,Barcelona,839
8392,3.0,0.0,Barcelona,839
8393,0.0,1.0,Barcelona,839
8394,0.0,1.0,Barcelona,839
8395,2.0,0.0,Malaga,839
8396,3.0,3.0,Malaga,839
8397,5.0,0.0,Malaga,839
8398,1.0,0.0,Malaga,839
8399,1.0,3.0,Malaga,839
8400,1.0,2.0,Villarreal,840
8401,3.0,0.0,Villarreal,840
8402,0.0,0.0,Villarreal,840
8403,4.0,0.0,Villarreal,840
8404,0.0,0.0,Villarreal,840
8405,3.0,0.0,Las Palmas,840
8406,0.0,2.0,Las Palmas,840
8407,1.0,0.0,Las Palmas,840
8408,1.0,0.0,Las Palmas,840
8409,1.0,3.0,Las Palmas,840
8410,3.0,3.0,Celta Vigo,841
8411,0.0,4.0,Celta Vigo,841
8412,1.0,1.0,Celta Vigo,841
8413,2.0,1.0,Celta Vigo,841
8414,1.0,0.0,Celta Vigo,841
8415,0.0,0.0,Atletico Madrid,841
8416,1.0,1.0,Atletico Madrid,841
8417,0.0,0.0,Atletico Madrid,841
8418,1.0,3.0,Atletico Madrid,841
8419,1.0,2.0,Atletico Madrid,841
8420,0.0,0.0,Leganés,842
8421,0.0,2.0,Leganés,842
8422,0.0,0.0,Leganés,842
8423,1.0,0.0,Leganés,842
8424,1.0,2.0,Leganés,842
8425,1.0,0.0,Athletic Club,842
8426,3.0,2.0,Athletic Club,842
8427,0.0,1.0,Athletic Club,842
8428,3.0,3.0,Athletic Club,842
8429,1.0,2.0,Athletic Club,842
8430,1.0,1.0,Real Madrid,843
8431,1.0,2.0,Real Madrid,843
8432,2.0,0.0,Real Madrid,843
8433,5.0,3.0,Real Madrid,843
8434,1.0,3.0,Real Madrid,843
8435,3.0,0.0,Eibar,843
8436,0.0,4.0,Eibar,843
8437,6.0,1.0,Eibar,843
8438,1.0,0.0,Eibar,843
8439,3.0,0.0,Eibar,843
8440,0.0,2.0,Real Sociedad,844
8441,4.0,4.0,Real Sociedad,844
8442,3.0,1.0,Real Sociedad,844
8443,2.0,3.0,Real Sociedad,844
8444,3.0,0.0,Real Sociedad,844
8445,2.0,0.0,Espanyol de Barcelona,844
8446,4.0,1.0,Espanyol de Barcelona,844
8447,0.0,0.0,Espanyol de Barcelona,844
8448,2.0,1.0,Espanyol de Barcelona,844
8449,5.0,0.0,Espanyol de Barcelona,844
8450,2.0,1.0,Deportivo La Coruña,845
8451,4.0,1.0,Deportivo La Coruña,845
8452,1.0,0.0,Deportivo La Coruña,845
8453,2.0,1.0,Deportivo La Coruña,845
8454,2.0,4.0,Deportivo La Coruña,845
8455,3.0,3.0,Girona,845
8456,0.0,3.0,Girona,845
8457,0.0,0.0,Girona,845
8458,0.0,1.0,Girona,845
8459,2.0,0.0,Girona,845
8460,0.0,2.0,Deportivo Alaves,846
8461,0.0,2.0,Deportivo Alaves,846
8462,1.0,2.0,Deportivo Alaves,846
8463,1.0,0.0,Deportivo Alaves,846
8464,0.0,3.0,Deportivo Alaves,846
8465,3.0,6.0,Valencia,846
8466,3.0,2.0,Valencia,846
8467,2.0,3.0,Valencia,846
8468,5.0,0.0,Valencia,846
8469,1.0,1.0,Valencia,846
8470,1.0,5.0,Atletico Madrid,847
8471,0.0,0.0,Atletico Madrid,847
8472,1.0,1.0,Atletico Madrid,847
8473,0.0,0.0,Atletico Madrid,847
8474,1.0,3.0,Atletico Madrid,847
8475,2.0,2.0,Villarreal,847
8476,1.0,2.0,Villarreal,847
8477,3.0,0.0,Villarreal,847
8478,0.0,0.0,Villarreal,847
8479,4.0,0.0,Villarreal,847
8480,2.0,2.0,Athletic Club,848
8481,1.0,0.0,Athletic Club,848
8482,3.0,2.0,Athletic Club,848
8483,0.0,1.0,Athletic Club,848
8484,3.0,3.0,Athletic Club,848
8485,5.0,0.0,Barcelona,848
8486,3.0,1.0,Barcelona,848
8487,1.0,1.0,Barcelona,848
8488,3.0,0.0,Barcelona,848
8489,0.0,1.0,Barcelona,848
8490,1.0,1.0,Sevilla,849
8491,5.0,1.0,Sevilla,849
8492,1.0,0.0,Sevilla,849
8493,2.0,0.0,Sevilla,849
8494,1.0,0.0,Sevilla,849
8495,0.0,2.0,Leganés,849
8496,0.0,0.0,Leganés,849
8497,0.0,2.0,Leganés,849
8498,0.0,0.0,Leganés,849
8499,1.0,0.0,Leganés,849
8500,1.0,2.0,Getafe,850
8501,2.0,1.0,Getafe,850
8502,4.0,0.0,Getafe,850
8503,1.0,1.0,Getafe,850
8504,1.0,2.0,Getafe,850
8505,0.0,6.0,Real Sociedad,850
8506,0.0,2.0,Real Sociedad,850
8507,4.0,4.0,Real Sociedad,850
8508,3.0,1.0,Real Sociedad,850
8509,2.0,3.0,Real Sociedad,850
8510,1.0,2.0,Girona,851
8511,3.0,3.0,Girona,851
8512,0.0,3.0,Girona,851
8513,0.0,0.0,Girona,851
8514,0.0,1.0,Girona,851
8515,1.0,1.0,Real Madrid,851
8516,1.0,1.0,Real Madrid,851
8517,1.0,2.0,Real Madrid,851
8518,2.0,0.0,Real Madrid,851
8519,5.0,3.0,Real Madrid,851
8520,0.0,0.0,Eibar,852
8521,3.0,0.0,Eibar,852
8522,0.0,4.0,Eibar,852
8523,6.0,1.0,Eibar,852
8524,1.0,0.0,Eibar,852
8525,0.0,0.0,Levante,852
8526,0.0,2.0,Levante,852
8527,4.0,0.0,Levante,852
8528,3.0,0.0,Levante,852
8529,1.0,1.0,Levante,852
8530,0.0,2.0,Malaga,853
8531,2.0,0.0,Malaga,853
8532,3.0,3.0,Malaga,853
8533,5.0,0.0,Malaga,853
8534,1.0,0.0,Malaga,853
8535,2.0,5.0,Celta Vigo,853
8536,3.0,3.0,Celta Vigo,853
8537,0.0,4.0,Celta Vigo,853
8538,1.0,1.0,Celta Vigo,853
8539,2.0,1.0,Celta Vigo,853
8540,2.0,5.0,Las Palmas,854
8541,3.0,0.0,Las Palmas,854
8542,0.0,2.0,Las Palmas,854
8543,1.0,0.0,Las Palmas,854
8544,1.0,0.0,Las Palmas,854
8545,0.0,0.0,Deportivo La Coruña,854
8546,2.0,1.0,Deportivo La Coruña,854
8547,4.0,1.0,Deportivo La Coruña,854
8548,1.0,0.0,Deportivo La Coruña,854
8549,2.0,1.0,Deportivo La Coruña,854
8550,0.0,0.0,Espanyol de Barcelona,855
8551,2.0,0.0,Espanyol de Barcelona,855
8552,4.0,1.0,Espanyol de Barcelona,855
8553,0.0,0.0,Espanyol de Barcelona,855
8554,2.0,1.0,Espanyol de Barcelona,855
8555,3.0,6.0,Real Betis,855
8556,4.0,4.0,Real Betis,855
8557,4.0,0.0,Real Betis,855
8558,0.0,1.0,Real Betis,855
8559,2.0,1.0,Real Betis,855
8560,2.0,0.0,Real Betis,856
8561,3.0,6.0,Real Betis,856
8562,4.0,4.0,Real Betis,856
8563,4.0,0.0,Real Betis,856
8564,0.0,1.0,Real Betis,856
8565,1.0,1.0,Getafe,856
8566,1.0,2.0,Getafe,856
8567,2.0,1.0,Getafe,856
8568,4.0,0.0,Getafe,856
8569,1.0,1.0,Getafe,856
8570,4.0,0.0,Valencia,857
8571,3.0,6.0,Valencia,857
8572,3.0,2.0,Valencia,857
8573,2.0,3.0,Valencia,857
8574,5.0,0.0,Valencia,857
8575,1.0,0.0,Leganés,857
8576,0.0,2.0,Leganés,857
8577,0.0,0.0,Leganés,857
8578,0.0,2.0,Leganés,857
8579,0.0,0.0,Leganés,857
8580,1.0,2.0,Deportivo La Coruña,858
8581,0.0,0.0,Deportivo La Coruña,858
8582,2.0,1.0,Deportivo La Coruña,858
8583,4.0,1.0,Deportivo La Coruña,858
8584,1.0,0.0,Deportivo La Coruña,858
8585,1.0,1.0,Atletico Madrid,858
8586,1.0,1.0,Atletico Madrid,858
8587,0.0,1.0,Atletico Madrid,858
8588,1.0,5.0,Atletico Madrid,858
8589,0.0,0.0,Atletico Madrid,858
8590,2.0,0.0,Deportivo Alaves,859
8591,0.0,2.0,Deportivo Alaves,859
8592,0.0,2.0,Deportivo Alaves,859
8593,1.0,2.0,Deportivo Alaves,859
8594,1.0,0.0,Deportivo Alaves,859
8595,1.0,1.0,Espanyol de Barcelona,859
8596,0.0,0.0,Espanyol de Barcelona,859
8597,2.0,0.0,Espanyol de Barcelona,859
8598,4.0,1.0,Espanyol de Barcelona,859
8599,0.0,0.0,Espanyol de Barcelona,859
8600,0.0,0.0,Barcelona,860
8601,0.0,2.0,Barcelona,860
8602,2.0,0.0,Barcelona,860
8603,5.0,0.0,Barcelona,860
8604,3.0,1.0,Barcelona,860
8605,2.0,1.0,Sevilla,860
8606,2.0,1.0,Sevilla,860
8607,4.0,0.0,Sevilla,860
8608,1.0,1.0,Sevilla,860
8609,5.0,1.0,Sevilla,860
8610,1.0,1.0,Levante,861
8611,0.0,0.0,Levante,861
8612,0.0,2.0,Levante,861
8613,4.0,0.0,Levante,861
8614,3.0,0.0,Levante,861
8615,1.0,2.0,Girona,861
8616,1.0,2.0,Girona,861
8617,3.0,3.0,Girona,861
8618,0.0,3.0,Girona,861
8619,0.0,0.0,Girona,861
8620,0.0,1.0,Celta Vigo,862
8621,2.0,5.0,Celta Vigo,862
8622,3.0,3.0,Celta Vigo,862
8623,0.0,4.0,Celta Vigo,862
8624,1.0,1.0,Celta Vigo,862
8625,0.0,2.0,Athletic Club,862
8626,1.0,0.0,Athletic Club,862
8627,2.0,2.0,Athletic Club,862
8628,1.0,0.0,Athletic Club,862
8629,3.0,2.0,Athletic Club,862
8630,2.0,1.0,Real Sociedad,863
8631,1.0,1.0,Real Sociedad,863
8632,0.0,6.0,Real Sociedad,863
8633,0.0,2.0,Real Sociedad,863
8634,4.0,4.0,Real Sociedad,863
8635,3.0,0.0,Eibar,863
8636,0.0,0.0,Eibar,863
8637,3.0,0.0,Eibar,863
8638,0.0,4.0,Eibar,863
8639,6.0,1.0,Eibar,863
8640,1.0,1.0,Villarreal,864
8641,4.0,0.0,Villarreal,864
8642,2.0,2.0,Villarreal,864
8643,1.0,2.0,Villarreal,864
8644,3.0,0.0,Villarreal,864
8645,2.0,0.0,Malaga,864
8646,0.0,2.0,Malaga,864
8647,2.0,0.0,Malaga,864
8648,3.0,3.0,Malaga,864
8649,5.0,0.0,Malaga,864
8650,3.0,1.0,Real Madrid,865
8651,2.0,1.0,Real Madrid,865
8652,3.0,0.0,Real Madrid,865
8653,1.0,1.0,Real Madrid,865
8654,1.0,1.0,Real Madrid,865
8655,4.0,0.0,Las Palmas,865
8656,2.0,5.0,Las Palmas,865
8657,3.0,0.0,Las Palmas,865
8658,0.0,2.0,Las Palmas,865
8659,1.0,0.0,Las Palmas,865
8660,2.0,1.0,Girona,866
8661,1.0,2.0,Girona,866
8662,1.0,2.0,Girona,866
8663,3.0,3.0,Girona,866
8664,0.0,3.0,Girona,866
8665,3.0,0.0,Real Sociedad,866
8666,2.0,1.0,Real Sociedad,866
8667,1.0,1.0,Real Sociedad,866
8668,0.0,6.0,Real Sociedad,866
8669,0.0,2.0,Real Sociedad,866
8670,2.0,1.0,Getafe,867
8671,1.0,1.0,Getafe,867
8672,1.0,2.0,Getafe,867
8673,2.0,1.0,Getafe,867
8674,4.0,0.0,Getafe,867
8675,1.0,2.0,Deportivo Alaves,867
8676,2.0,0.0,Deportivo Alaves,867
8677,0.0,2.0,Deportivo Alaves,867
8678,0.0,2.0,Deportivo Alaves,867
8679,1.0,2.0,Deportivo Alaves,867
8680,2.0,1.0,Leganés,868
8681,1.0,0.0,Leganés,868
8682,0.0,2.0,Leganés,868
8683,0.0,0.0,Leganés,868
8684,0.0,2.0,Leganés,868
8685,0.0,3.0,Barcelona,868
8686,0.0,0.0,Barcelona,868
8687,0.0,2.0,Barcelona,868
8688,2.0,0.0,Barcelona,868
8689,5.0,0.0,Barcelona,868
8690,3.0,3.0,Sevilla,869
8691,2.0,1.0,Sevilla,869
8692,2.0,1.0,Sevilla,869
8693,4.0,0.0,Sevilla,869
8694,1.0,1.0,Sevilla,869
8695,2.0,1.0,Celta Vigo,869
8696,0.0,1.0,Celta Vigo,869
8697,2.0,5.0,Celta Vigo,869
8698,3.0,3.0,Celta Vigo,869
8699,0.0,4.0,Celta Vigo,869
8700,0.0,1.0,Atletico Madrid,870
8701,1.0,1.0,Atletico Madrid,870
8702,1.0,1.0,Atletico Madrid,870
8703,0.0,1.0,Atletico Madrid,870
8704,1.0,5.0,Atletico Madrid,870
8705,3.0,2.0,Real Madrid,870
8706,3.0,1.0,Real Madrid,870
8707,2.0,1.0,Real Madrid,870
8708,3.0,0.0,Real Madrid,870
8709,1.0,1.0,Real Madrid,870
8710,2.0,1.0,Malaga,871
8711,2.0,0.0,Malaga,871
8712,0.0,2.0,Malaga,871
8713,2.0,0.0,Malaga,871
8714,3.0,3.0,Malaga,871
8715,1.0,3.0,Deportivo La Coruña,871
8716,1.0,2.0,Deportivo La Coruña,871
8717,0.0,0.0,Deportivo La Coruña,871
8718,2.0,1.0,Deportivo La Coruña,871
8719,4.0,1.0,Deportivo La Coruña,871
8720,1.0,0.0,Espanyol de Barcelona,872
8721,1.0,1.0,Espanyol de Barcelona,872
8722,0.0,0.0,Espanyol de Barcelona,872
8723,2.0,0.0,Espanyol de Barcelona,872
8724,4.0,1.0,Espanyol de Barcelona,872
8725,1.0,2.0,Valencia,872
8726,4.0,0.0,Valencia,872
8727,3.0,6.0,Valencia,872
8728,3.0,2.0,Valencia,872
8729,2.0,3.0,Valencia,872
8730,1.0,3.0,Las Palmas,873
8731,4.0,0.0,Las Palmas,873
8732,2.0,5.0,Las Palmas,873
8733,3.0,0.0,Las Palmas,873
8734,0.0,2.0,Las Palmas,873
8735,2.0,2.0,Levante,873
8736,1.0,1.0,Levante,873
8737,0.0,0.0,Levante,873
8738,0.0,2.0,Levante,873
8739,4.0,0.0,Levante,873
8740,1.0,0.0,Athletic Club,874
8741,0.0,2.0,Athletic Club,874
8742,1.0,0.0,Athletic Club,874
8743,2.0,2.0,Athletic Club,874
8744,1.0,0.0,Athletic Club,874
8745,0.0,2.0,Villarreal,874
8746,1.0,1.0,Villarreal,874
8747,4.0,0.0,Villarreal,874
8748,2.0,2.0,Villarreal,874
8749,1.0,2.0,Villarreal,874
8750,2.0,2.0,Eibar,875
8751,3.0,0.0,Eibar,875
8752,0.0,0.0,Eibar,875
8753,3.0,0.0,Eibar,875
8754,0.0,4.0,Eibar,875
8755,1.0,0.0,Real Betis,875
8756,2.0,0.0,Real Betis,875
8757,3.0,6.0,Real Betis,875
8758,4.0,4.0,Real Betis,875
8759,4.0,0.0,Real Betis,875
8760,3.0,1.0,Celta Vigo,876
8761,2.0,1.0,Celta Vigo,876
8762,0.0,1.0,Celta Vigo,876
8763,2.0,5.0,Celta Vigo,876
8764,3.0,3.0,Celta Vigo,876
8765,3.0,0.0,Leganés,876
8766,2.0,1.0,Leganés,876
8767,1.0,0.0,Leganés,876
8768,0.0,2.0,Leganés,876
8769,0.0,0.0,Leganés,876
8770,1.0,0.0,Deportivo Alaves,877
8771,1.0,2.0,Deportivo Alaves,877
8772,2.0,0.0,Deportivo Alaves,877
8773,0.0,2.0,Deportivo Alaves,877
8774,0.0,2.0,Deportivo Alaves,877
8775,3.0,1.0,Eibar,877
8776,2.0,2.0,Eibar,877
8777,3.0,0.0,Eibar,877
8778,0.0,0.0,Eibar,877
8779,3.0,0.0,Eibar,877
8780,0.0,6.0,Real Madrid,878
8781,0.0,0.0,Real Madrid,878
8782,3.0,0.0,Real Madrid,878
8783,3.0,2.0,Real Madrid,878
8784,3.0,1.0,Real Madrid,878
8785,2.0,0.0,Malaga,878
8786,2.0,1.0,Malaga,878
8787,2.0,0.0,Malaga,878
8788,0.0,2.0,Malaga,878
8789,2.0,0.0,Malaga,878
8790,2.0,2.0,Real Betis,879
8791,1.0,0.0,Real Betis,879
8792,2.0,0.0,Real Betis,879
8793,3.0,6.0,Real Betis,879
8794,4.0,4.0,Real Betis,879
8795,1.0,2.0,Girona,879
8796,2.0,1.0,Girona,879
8797,1.0,2.0,Girona,879
8798,1.0,2.0,Girona,879
8799,3.0,3.0,Girona,879
8800,1.0,2.0,Levante,880
8801,2.0,2.0,Levante,880
8802,1.0,1.0,Levante,880
8803,0.0,0.0,Levante,880
8804,0.0,2.0,Levante,880
8805,2.0,0.0,Atletico Madrid,880
8806,0.0,0.0,Atletico Madrid,880
8807,0.0,1.0,Atletico Madrid,880
8808,0.0,1.0,Atletico Madrid,880
8809,1.0,1.0,Atletico Madrid,880
8810,0.0,1.0,Deportivo La Coruña,881
8811,1.0,3.0,Deportivo La Coruña,881
8812,1.0,2.0,Deportivo La Coruña,881
8813,0.0,0.0,Deportivo La Coruña,881
8814,2.0,1.0,Deportivo La Coruña,881
8815,1.0,1.0,Athletic Club,881
8816,3.0,1.0,Athletic Club,881
8817,1.0,0.0,Athletic Club,881
8818,0.0,2.0,Athletic Club,881
8819,1.0,0.0,Athletic Club,881
8820,1.0,1.0,Real Sociedad,882
8821,3.0,1.0,Real Sociedad,882
8822,3.0,0.0,Real Sociedad,882
8823,2.0,1.0,Real Sociedad,882
8824,1.0,1.0,Real Sociedad,882
8825,3.0,0.0,Las Palmas,882
8826,1.0,3.0,Las Palmas,882
8827,4.0,0.0,Las Palmas,882
8828,2.0,5.0,Las Palmas,882
8829,3.0,0.0,Las Palmas,882
8830,1.0,1.0,Villarreal,883
8831,2.0,0.0,Villarreal,883
8832,0.0,2.0,Villarreal,883
8833,1.0,1.0,Villarreal,883
8834,4.0,0.0,Villarreal,883
8835,3.0,3.0,Sevilla,883
8836,2.0,1.0,Sevilla,883
8837,2.0,1.0,Sevilla,883
8838,3.0,3.0,Sevilla,883
8839,2.0,1.0,Sevilla,883
8840,3.0,0.0,Valencia,884
8841,1.0,2.0,Valencia,884
8842,4.0,0.0,Valencia,884
8843,3.0,6.0,Valencia,884
8844,3.0,2.0,Valencia,884
8845,0.0,0.0,Barcelona,884
8846,0.0,3.0,Barcelona,884
8847,2.0,1.0,Barcelona,884
8848,0.0,3.0,Barcelona,884
8849,0.0,0.0,Barcelona,884
8850,1.0,0.0,Espanyol de Barcelona,885
8851,1.0,0.0,Espanyol de Barcelona,885
8852,1.0,1.0,Espanyol de Barcelona,885
8853,0.0,0.0,Espanyol de Barcelona,885
8854,2.0,0.0,Espanyol de Barcelona,885
8855,2.0,2.0,Getafe,885
8856,2.0,1.0,Getafe,885
8857,1.0,1.0,Getafe,885
8858,1.0,2.0,Getafe,885
8859,2.0,1.0,Getafe,885
8860,3.0,2.0,Malaga,886
8861,2.0,0.0,Malaga,886
8862,2.0,1.0,Malaga,886
8863,2.0,0.0,Malaga,886
8864,0.0,2.0,Malaga,886
8865,0.0,2.0,Levante,886
8866,1.0,2.0,Levante,886
8867,2.0,2.0,Levante,886
8868,1.0,1.0,Levante,886
8869,0.0,0.0,Levante,886
8870,0.0,1.0,Barcelona,887
8871,0.0,0.0,Barcelona,887
8872,0.0,3.0,Barcelona,887
8873,2.0,1.0,Barcelona,887
8874,0.0,3.0,Barcelona,887
8875,2.0,1.0,Celta Vigo,887
8876,3.0,1.0,Celta Vigo,887
8877,2.0,1.0,Celta Vigo,887
8878,0.0,1.0,Celta Vigo,887
8879,2.0,5.0,Celta Vigo,887
8880,2.0,1.0,Atletico Madrid,888
8881,2.0,0.0,Atletico Madrid,888
8882,0.0,0.0,Atletico Madrid,888
8883,0.0,1.0,Atletico Madrid,888
8884,0.0,1.0,Atletico Madrid,888
