,goals_for,goals_against,team,game_id,date
2062,1,1,Espanyol de Barcelona,630,04Feb
2063,3,2,Espanyol de Barcelona,630,28Jan
2064,2,0,Espanyol de Barcelona,630,25Jan
2065,2,3,Real Madrid,630,21Feb
2066,1,3,Real Madrid,630,21Feb
2067,3,5,Real Madrid,630,18Feb
2068,3,1,Real Madrid,630,14Feb
2069,5,2,Real Madrid,630,10Feb
2070,3,0,Girona,631,16Feb
2071,1,0,Girona,631,11Feb
2072,2,0,Girona,631,04Feb
2073,0,0,Girona,631,27Jan
2074,1,1,Girona,631,20Jan
2075,3,0,Celta Vigo,631,19Feb
2076,2,2,Celta Vigo,631,11Feb
2077,2,1,Celta Vigo,631,03Feb
2078,3,2,Celta Vigo,631,29Jan
2079,1,2,Celta Vigo,631,21Jan
2080,1,2,Athletic Club,632,22Feb
2081,2,0,Athletic Club,632,18Feb
2082,1,3,Athletic Club,632,15Feb
2083,0,0,Athletic Club,632,09Feb
2084,2,0,Athletic Club,632,04Feb
2085,1,2,Valencia,632,17Feb
2086,3,1,Valencia,632,11Feb
2087,0,2,Valencia,632,08Feb
2088,1,0,Valencia,632,04Feb
2089,1,0,Valencia,632,01Feb
2090,3,0,Getafe,633,19Feb
2091,0,0,Getafe,633,11Feb
2092,0,0,Getafe,633,04Feb
2093,1,1,Getafe,633,28Jan
2094,2,2,Getafe,633,19Jan
2095,1,0,Deportivo La Coruña,633,17Feb
2096,0,1,Deportivo La Coruña,633,12Feb
2097,5,0,Deportivo La Coruña,633,02Feb
2098,2,2,Deportivo La Coruña,633,27Jan
2099,7,1,Deportivo La Coruña,633,21Jan
2100,1,2,Malaga,634,17Feb
2101,0,1,Malaga,634,10Feb
2102,1,0,Malaga,634,05Feb
2103,0,0,Malaga,634,27Jan
2104,1,1,Malaga,634,22Jan
2105,0,0,Sevilla,634,21Feb
2106,1,2,Sevilla,634,17Feb
2107,1,0,Sevilla,634,11Feb
2108,2,0,Sevilla,634,07Feb
2109,5,1,Sevilla,634,03Feb
2110,1,0,Atletico Madrid,635,22Feb
2111,1,0,Atletico Madrid,635,21Feb
2112,2,0,Atletico Madrid,635,18Feb
2113,1,4,Atletico Madrid,635,15Feb
2114,0,1,Atletico Madrid,635,10Feb
2115,1,3,Leganés,635,21Feb
2116,3,0,Leganés,635,16Feb
2117,0,1,Leganés,635,10Feb
2118,2,0,Leganés,635,07Feb
2119,0,0,Leganés,635,04Feb
2120,0,2,Eibar,636,17Feb
2121,0,1,Eibar,636,10Feb
2122,5,1,Eibar,636,03Feb
2123,1,1,Eibar,636,26Jan
2124,1,1,Eibar,636,22Jan
2125,0,1,Villarreal,636,22Feb
2126,1,1,Villarreal,636,18Feb
2127,3,1,Villarreal,636,15Feb
2128,1,2,Villarreal,636,10Feb
2129,2,1,Villarreal,636,03Feb
2130,3,5,Real Betis,637,18Feb
2131,0,1,Real Betis,637,12Feb
2132,2,1,Real Betis,637,03Feb
2133,3,2,Real Betis,637,29Jan
2134,0,5,Real Betis,637,21Jan
2135,2,1,Real Sociedad,637,22Feb
2136,3,0,Real Sociedad,637,18Feb
2137,2,2,Real Sociedad,637,15Feb
2138,5,2,Real Sociedad,637,10Feb
2139,5,0,Real Sociedad,637,02Feb
2140,1,2,Las Palmas,638,17Feb
2141,0,0,Las Palmas,638,09Feb
2142,1,0,Las Palmas,638,05Feb
2143,3,0,Las Palmas,638,28Jan
2144,2,1,Las Palmas,638,20Jan
2145,0,1,Barcelona,638,20Feb
2146,1,1,Barcelona,638,20Feb
2147,0,2,Barcelona,638,17Feb
2148,0,0,Barcelona,638,11Feb
2149,0,2,Barcelona,638,08Feb
2150,1,0,Deportivo Alaves,639,17Feb
2151,1,2,Deportivo Alaves,639,10Feb
2152,2,1,Deportivo Alaves,639,03Feb
2153,2,1,Deportivo Alaves,639,28Jan
2154,2,1,Deportivo Alaves,639,24Jan
2155,3,0,Levante,639,18Feb
2156,3,1,Levante,639,11Feb
2157,2,2,Levante,639,03Feb
2158,2,2,Levante,639,27Jan
2159,2,1,Levante,639,20Jan
2160,1,0,Villarreal,640,25Feb
2161,0,1,Villarreal,640,22Feb
2162,1,1,Villarreal,640,18Feb
2163,3,1,Villarreal,640,15Feb
2164,1,2,Villarreal,640,10Feb
2165,6,1,Girona,640,24Feb
2166,3,0,Girona,640,16Feb
2167,1,0,Girona,640,11Feb
2168,2,0,Girona,640,04Feb
2169,0,0,Girona,640,27Jan
2170,2,5,Sevilla,641,25Feb
2171,0,0,Sevilla,641,21Feb
2172,1,2,Sevilla,641,17Feb
2173,1,0,Sevilla,641,11Feb
2174,2,0,Sevilla,641,07Feb
2175,2,1,Athletic Club,641,25Feb
2176,1,2,Athletic Club,641,22Feb
2177,2,0,Athletic Club,641,18Feb
2178,1,3,Athletic Club,641,15Feb
2179,0,0,Athletic Club,641,09Feb
2180,0,0,Deportivo La Coruña,642,23Feb
2181,1,0,Deportivo La Coruña,642,17Feb
2182,0,1,Deportivo La Coruña,642,12Feb
2183,5,0,Deportivo La Coruña,642,02Feb
2184,2,2,Deportivo La Coruña,642,27Jan
2185,2,0,Eibar,642,24Feb
2186,0,2,Eibar,642,17Feb
2187,0,1,Eibar,642,10Feb
2188,5,1,Eibar,642,03Feb
2189,1,1,Eibar,642,26Jan
2190,0,0,Leganés,643,24Feb
2191,1,3,Leganés,643,21Feb
2192,3,0,Leganés,643,16Feb
2193,0,1,Leganés,643,10Feb
2194,2,0,Leganés,643,07Feb
2195,2,1,Malaga,643,25Feb
2196,1,2,Malaga,643,17Feb
2197,0,1,Malaga,643,10Feb
2198,1,0,Malaga,643,05Feb
2199,0,0,Malaga,643,27Jan
2200,4,0,Real Madrid,644,24Feb
2201,2,3,Real Madrid,644,21Feb
2202,1,3,Real Madrid,644,21Feb
2203,3,5,Real Madrid,644,18Feb
2204,3,1,Real Madrid,644,14Feb
2205,1,0,Getafe,644,25Feb
2206,3,0,Getafe,644,19Feb
2207,0,0,Getafe,644,11Feb
2208,0,0,Getafe,644,04Feb
2209,1,1,Getafe,644,28Jan
2210,0,2,Levante,645,26Feb
2211,3,0,Levante,645,18Feb
2212,3,1,Levante,645,11Feb
2213,2,2,Levante,645,03Feb
2214,2,2,Levante,645,27Jan
2215,0,0,Espanyol de Barcelona,645,23Feb
2216,1,1,Espanyol de Barcelona,645,18Feb
2217,2,2,Espanyol de Barcelona,645,11Feb
2218,1,1,Espanyol de Barcelona,645,04Feb
2219,3,2,Espanyol de Barcelona,645,28Jan
2220,6,1,Barcelona,646,24Feb
2221,0,1,Barcelona,646,20Feb
2222,1,1,Barcelona,646,20Feb
2223,0,2,Barcelona,646,17Feb
2224,0,0,Barcelona,646,11Feb
2225,2,5,Atletico Madrid,646,25Feb
2226,1,0,Atletico Madrid,646,22Feb
2227,1,0,Atletico Madrid,646,21Feb
2228,2,0,Atletico Madrid,646,18Feb
2229,1,4,Atletico Madrid,646,15Feb
2230,2,1,Real Sociedad,647,25Feb
2231,2,1,Real Sociedad,647,22Feb
2232,3,0,Real Sociedad,647,18Feb
2233,2,2,Real Sociedad,647,15Feb
2234,5,2,Real Sociedad,647,10Feb
2235,4,0,Deportivo Alaves,647,24Feb
2236,1,0,Deportivo Alaves,647,17Feb
2237,1,2,Deportivo Alaves,647,10Feb
2238,2,1,Deportivo Alaves,647,03Feb
2239,2,1,Deportivo Alaves,647,28Jan
2240,2,1,Valencia,648,25Feb
2241,1,2,Valencia,648,17Feb
2242,3,1,Valencia,648,11Feb
2243,0,2,Valencia,648,08Feb
2244,1,0,Valencia,648,04Feb
2245,0,2,Real Betis,648,26Feb
2246,3,5,Real Betis,648,18Feb
2247,0,1,Real Betis,648,12Feb
2248,2,1,Real Betis,648,03Feb
2249,3,2,Real Betis,648,29Jan
2250,2,0,Celta Vigo,649,24Feb
2251,3,0,Celta Vigo,649,19Feb
2252,2,2,Celta Vigo,649,11Feb
2253,2,1,Celta Vigo,649,03Feb
2254,3,2,Celta Vigo,649,29Jan
2255,0,0,Las Palmas,649,24Feb
2256,1,2,Las Palmas,649,17Feb
2257,0,0,Las Palmas,649,09Feb
2258,1,0,Las Palmas,649,05Feb
2259,3,0,Las Palmas,649,28Jan
2260,1,0,Girona,650,27Feb
2261,6,1,Girona,650,24Feb
2262,3,0,Girona,650,16Feb
2263,1,0,Girona,650,11Feb
2264,2,0,Girona,650,04Feb
2265,3,0,Deportivo La Coruña,650,28Feb
2266,0,0,Deportivo La Coruña,650,23Feb
2267,1,0,Deportivo La Coruña,650,17Feb
2268,0,1,Deportivo La Coruña,650,12Feb
2269,5,0,Deportivo La Coruña,650,02Feb
2270,1,0,Eibar,651,28Feb
2271,2,0,Eibar,651,24Feb
2272,0,2,Eibar,651,17Feb
2273,0,1,Eibar,651,10Feb
2274,5,1,Eibar,651,03Feb
2275,3,1,Real Madrid,651,03Mar
2276,1,0,Real Madrid,651,27Feb
2277,4,0,Real Madrid,651,24Feb
2278,2,3,Real Madrid,651,21Feb
2279,1,3,Real Madrid,651,21Feb
2280,0,1,Sevilla,652,28Feb
2281,2,5,Sevilla,652,25Feb
2282,0,0,Sevilla,652,21Feb
2283,1,2,Sevilla,652,17Feb
2284,1,0,Sevilla,652,11Feb
2285,1,1,Valencia,652,28Feb
2286,2,1,Valencia,652,25Feb
2287,1,2,Valencia,652,17Feb
2288,3,1,Valencia,652,11Feb
2289,0,2,Valencia,652,08Feb
2290,3,0,Getafe,653,28Feb
2291,1,0,Getafe,653,25Feb
2292,3,0,Getafe,653,19Feb
2293,0,0,Getafe,653,11Feb
2294,0,0,Getafe,653,04Feb
2295,1,0,Levante,653,01Mar
2296,0,2,Levante,653,26Feb
2297,3,0,Levante,653,18Feb
2298,3,1,Levante,653,11Feb
2299,2,2,Levante,653,03Feb
2300,0,1,Malaga,654,28Feb
2301,2,1,Malaga,654,25Feb
2302,1,2,Malaga,654,17Feb
2303,0,1,Malaga,654,10Feb
2304,1,0,Malaga,654,05Feb
2305,1,1,Barcelona,654,01Mar
2306,6,1,Barcelona,654,24Feb
2307,0,1,Barcelona,654,20Feb
2308,1,1,Barcelona,654,20Feb
2309,0,2,Barcelona,654,17Feb
2310,1,0,Espanyol de Barcelona,655,27Feb
2311,0,0,Espanyol de Barcelona,655,23Feb
2312,1,1,Espanyol de Barcelona,655,18Feb
2313,2,2,Espanyol de Barcelona,655,11Feb
2314,1,1,Espanyol de Barcelona,655,04Feb
2315,0,0,Real Sociedad,655,01Mar
2316,2,1,Real Sociedad,655,25Feb
2317,2,1,Real Sociedad,655,22Feb
2318,3,0,Real Sociedad,655,18Feb
2319,2,2,Real Sociedad,655,15Feb
2320,1,0,Atletico Madrid,656,04Mar
2321,4,0,Atletico Madrid,656,28Feb
2322,2,5,Atletico Madrid,656,25Feb
2323,1,0,Atletico Madrid,656,22Feb
2324,1,0,Atletico Madrid,656,21Feb
2325,1,0,Celta Vigo,656,27Feb
2326,2,0,Celta Vigo,656,24Feb
2327,3,0,Celta Vigo,656,19Feb
2328,2,2,Celta Vigo,656,11Feb
2329,2,1,Celta Vigo,656,03Feb
2330,1,1,Las Palmas,657,01Mar
2331,0,0,Las Palmas,657,24Feb
2332,1,2,Las Palmas,657,17Feb
2333,0,0,Las Palmas,657,09Feb
2334,1,0,Las Palmas,657,05Feb
2335,1,0,Villarreal,657,28Feb
2336,1,0,Villarreal,657,25Feb
2337,0,1,Villarreal,657,22Feb
2338,1,1,Villarreal,657,18Feb
2339,3,1,Villarreal,657,15Feb
2340,2,0,Athletic Club,658,03Mar
2341,1,1,Athletic Club,658,28Feb
2342,2,1,Athletic Club,658,25Feb
2343,1,2,Athletic Club,658,22Feb
2344,2,0,Athletic Club,658,18Feb
2345,4,0,Leganés,658,28Feb
2346,0,0,Leganés,658,24Feb
2347,1,3,Leganés,658,21Feb
2348,3,0,Leganés,658,16Feb
2349,0,1,Leganés,658,10Feb
2350,1,0,Deportivo Alaves,659,01Mar
2351,4,0,Deportivo Alaves,659,24Feb
2352,1,0,Deportivo Alaves,659,17Feb
2353,1,2,Deportivo Alaves,659,10Feb
2354,2,1,Deportivo Alaves,659,03Feb
2355,0,0,Real Betis,659,01Mar
2356,0,2,Real Betis,659,26Feb
2357,3,5,Real Betis,659,18Feb
2358,0,1,Real Betis,659,12Feb
2359,2,1,Real Betis,659,03Feb
2360,1,1,Levante,660,04Mar
2361,1,0,Levante,660,01Mar
2362,0,2,Levante,660,26Feb
2363,3,0,Levante,660,18Feb
2364,3,1,Levante,660,11Feb
2365,1,1,Eibar,660,03Mar
2366,1,0,Eibar,660,28Feb
2367,2,0,Eibar,660,24Feb
2368,0,2,Eibar,660,17Feb
2369,0,1,Eibar,660,10Feb
2370,1,1,Deportivo La Coruña,661,03Mar
2371,3,0,Deportivo La Coruña,661,28Feb
2372,0,0,Deportivo La Coruña,661,23Feb
2373,1,0,Deportivo La Coruña,661,17Feb
2374,0,1,Deportivo La Coruña,661,12Feb
2375,2,1,Las Palmas,661,05Mar
2376,1,1,Las Palmas,661,01Mar
2377,0,0,Las Palmas,661,24Feb
2378,1,2,Las Palmas,661,17Feb
2379,0,0,Las Palmas,661,09Feb
2380,2,0,Valencia,662,04Mar
2381,1,1,Valencia,662,28Feb
2382,2,1,Valencia,662,25Feb
2383,1,2,Valencia,662,17Feb
2384,3,1,Valencia,662,11Feb
2385,2,1,Deportivo Alaves,662,04Mar
2386,1,0,Deportivo Alaves,662,01Mar
2387,4,0,Deportivo Alaves,662,24Feb
2388,1,0,Deportivo Alaves,662,17Feb
2389,1,2,Deportivo Alaves,662,10Feb
2390,2,1,Real Sociedad,663,04Mar
2391,0,0,Real Sociedad,663,01Mar
2392,2,1,Real Sociedad,663,25Feb
2393,2,1,Real Sociedad,663,22Feb
2394,3,0,Real Sociedad,663,18Feb
2395,3,1,Getafe,663,03Mar
2396,3,0,Getafe,663,28Feb
2397,1,0,Getafe,663,25Feb
2398,3,0,Getafe,663,19Feb
2399,0,0,Getafe,663,11Feb
2400,2,0,Real Betis,664,04Mar
2401,0,0,Real Betis,664,01Mar
2402,0,2,Real Betis,664,26Feb
2403,3,5,Real Betis,664,18Feb
2404,0,1,Real Betis,664,12Feb
2405,1,1,Espanyol de Barcelona,664,04Mar
2406,1,0,Espanyol de Barcelona,664,27Feb
2407,0,0,Espanyol de Barcelona,664,23Feb
2408,1,1,Espanyol de Barcelona,664,18Feb
2409,2,2,Espanyol de Barcelona,664,11Feb
2410,2,0,Leganés,665,03Mar
2411,4,0,Leganés,665,28Feb
2412,0,0,Leganés,665,24Feb
2413,1,3,Leganés,665,21Feb
2414,3,0,Leganés,665,16Feb
2415,0,2,Sevilla,665,10Mar
2416,2,0,Sevilla,665,03Mar
2417,0,1,Sevilla,665,28Feb
2418,2,5,Sevilla,665,25Feb
2419,0,0,Sevilla,665,21Feb
2420,2,0,Barcelona,666,13Mar
2421,0,2,Barcelona,666,10Mar
2422,1,0,Barcelona,666,04Mar
2423,1,1,Barcelona,666,01Mar
2424,6,1,Barcelona,666,24Feb
2425,2,0,Athletic Club,666,11Mar
2426,3,1,Athletic Club,666,08Mar
2427,2,0,Athletic Club,666,03Mar
2428,1,1,Athletic Club,666,28Feb
2429,2,1,Athletic Club,666,25Feb
2430,2,1,Celta Vigo,667,05Mar
2431,1,0,Celta Vigo,667,27Feb
2432,2,0,Celta Vigo,667,24Feb
2433,3,0,Celta Vigo,667,19Feb
2434,2,2,Celta Vigo,667,11Feb
2435,2,0,Malaga,667,03Mar
2436,0,1,Malaga,667,28Feb
2437,2,1,Malaga,667,25Feb
2438,1,2,Malaga,667,17Feb
2439,0,1,Malaga,667,10Feb
2440,0,2,Villarreal,668,03Mar
2441,1,0,Villarreal,668,28Feb
2442,1,0,Villarreal,668,25Feb
2443,0,1,Villarreal,668,22Feb
2444,1,1,Villarreal,668,18Feb
2445,2,0,Atletico Madrid,668,13Mar
2446,3,0,Atletico Madrid,668,11Mar
2447,3,0,Atletico Madrid,668,08Mar
2448,1,0,Atletico Madrid,668,04Mar
2449,4,0,Atletico Madrid,668,28Feb
2450,1,2,Real Madrid,669,10Mar
2451,1,2,Real Madrid,669,06Mar
2452,3,1,Real Madrid,669,03Mar
2453,1,0,Real Madrid,669,27Feb
2454,4,0,Real Madrid,669,24Feb
2455,0,2,Girona,669,03Mar
2456,1,0,Girona,669,27Feb
2457,6,1,Girona,669,24Feb
2458,3,0,Girona,669,16Feb
2459,1,0,Girona,669,11Feb
2460,2,0,Girona,670,09Mar
2461,0,2,Girona,670,03Mar
2462,1,0,Girona,670,27Feb
2463,6,1,Girona,670,24Feb
2464,3,0,Girona,670,16Feb
2465,0,1,Levante,670,10Mar
2466,1,1,Levante,670,04Mar
2467,1,0,Levante,670,01Mar
2468,0,2,Levante,670,26Feb
2469,3,0,Levante,670,18Feb
2470,1,2,Athletic Club,671,15Mar
2471,2,0,Athletic Club,671,11Mar
2472,3,1,Athletic Club,671,08Mar
2473,2,0,Athletic Club,671,03Mar
2474,1,1,Athletic Club,671,28Feb
2475,3,0,Celta Vigo,671,11Mar
2476,2,1,Celta Vigo,671,05Mar
2477,1,0,Celta Vigo,671,27Feb
2478,2,0,Celta Vigo,671,24Feb
2479,3,0,Celta Vigo,671,19Feb
2480,0,2,Las Palmas,672,11Mar
2481,2,1,Las Palmas,672,05Mar
2482,1,1,Las Palmas,672,01Mar
2483,0,0,Las Palmas,672,24Feb
2484,1,2,Las Palmas,672,17Feb
2485,2,4,Real Madrid,672,14Mar
2486,1,2,Real Madrid,672,10Mar
2487,1,2,Real Madrid,672,06Mar
2488,3,1,Real Madrid,672,03Mar
2489,1,0,Real Madrid,672,27Feb
2490,1,2,Sevilla,673,13Mar
2491,0,2,Sevilla,673,10Mar
2492,2,0,Sevilla,673,03Mar
2493,0,1,Sevilla,673,28Feb
2494,2,5,Sevilla,673,25Feb
2495,3,0,Barcelona,673,14Mar
2496,2,0,Barcelona,673,13Mar
2497,0,2,Barcelona,673,10Mar
2498,1,0,Barcelona,673,04Mar
2499,1,1,Barcelona,673,01Mar
2500,2,1,Espanyol de Barcelona,674,11Mar
2501,1,1,Espanyol de Barcelona,674,04Mar
2502,1,0,Espanyol de Barcelona,674,27Feb
2503,0,0,Espanyol de Barcelona,674,23Feb
2504,1,1,Espanyol de Barcelona,674,18Feb
2505,1,3,Deportivo Alaves,674,12Mar
2506,2,1,Deportivo Alaves,674,04Mar
2507,1,0,Deportivo Alaves,674,01Mar
2508,4,0,Deportivo Alaves,674,24Feb
2509,1,0,Deportivo Alaves,674,17Feb
2510,2,0,Leganés,675,11Mar
2511,2,0,Leganés,675,03Mar
2512,4,0,Leganés,675,28Feb
2513,0,0,Leganés,675,24Feb
2514,1,3,Leganés,675,21Feb
2515,0,2,Valencia,675,10Mar
2516,2,0,Valencia,675,04Mar
2517,1,1,Valencia,675,28Feb
2518,2,1,Valencia,675,25Feb
2519,1,2,Valencia,675,17Feb
2520,1,2,Eibar,676,10Mar
2521,1,1,Eibar,676,03Mar
2522,1,0,Eibar,676,28Feb
2523,2,0,Eibar,676,24Feb
2524,0,2,Eibar,676,17Feb
2525,2,1,Real Sociedad,676,11Mar
2526,2,1,Real Sociedad,676,04Mar
2527,0,0,Real Sociedad,676,01Mar
2528,2,1,Real Sociedad,676,25Feb
2529,2,1,Real Sociedad,676,22Feb
2530,0,2,Malaga,677,10Mar
2531,2,0,Malaga,677,03Mar
2532,0,1,Malaga,677,28Feb
2533,2,1,Malaga,677,25Feb
2534,1,2,Malaga,677,17Feb
2535,0,2,Villarreal,677,11Mar
2536,0,2,Villarreal,677,03Mar
2537,1,0,Villarreal,677,28Feb
2538,1,0,Villarreal,677,25Feb
2539,0,1,Villarreal,677,22Feb
2540,1,5,Atletico Madrid,678,15Mar
2541,2,0,Atletico Madrid,678,13Mar
2542,3,0,Atletico Madrid,678,11Mar
2543,3,0,Atletico Madrid,678,08Mar
2544,1,0,Atletico Madrid,678,04Mar
2545,2,0,Deportivo La Coruña,678,09Mar
2546,1,1,Deportivo La Coruña,678,03Mar
2547,3,0,Deportivo La Coruña,678,28Feb
2548,0,0,Deportivo La Coruña,678,23Feb
2549,1,0,Deportivo La Coruña,678,17Feb
2550,0,1,Getafe,679,10Mar
2551,3,1,Getafe,679,03Mar
2552,3,0,Getafe,679,28Feb
2553,1,0,Getafe,679,25Feb
2554,3,0,Getafe,679,19Feb
2555,1,3,Real Betis,679,12Mar
2556,2,0,Real Betis,679,04Mar
2557,0,0,Real Betis,679,01Mar
2558,0,2,Real Betis,679,26Feb
2559,3,5,Real Betis,679,18Feb
2560,1,1,Deportivo La Coruña,680,17Mar
2561,2,0,Deportivo La Coruña,680,09Mar
2562,1,1,Deportivo La Coruña,680,03Mar
2563,3,0,Deportivo La Coruña,680,28Feb
2564,0,0,Deportivo La Coruña,680,23Feb
2565,0,0,Malaga,680,18Mar
2566,0,2,Malaga,680,10Mar
2567,2,0,Malaga,680,03Mar
2568,0,1,Malaga,680,28Feb
2569,2,1,Malaga,680,25Feb
2570,3,1,Deportivo Alaves,681,17Mar
2571,1,3,Deportivo Alaves,681,12Mar
2572,2,1,Deportivo Alaves,681,04Mar
2573,1,0,Deportivo Alaves,681,01Mar
2574,4,0,Deportivo Alaves,681,24Feb
2575,1,2,Getafe,681,17Mar
2576,0,1,Getafe,681,10Mar
2577,3,1,Getafe,681,03Mar
2578,3,0,Getafe,681,28Feb
2579,1,0,Getafe,681,25Feb
2580,0,0,Celta Vigo,682,18Mar
2581,3,0,Celta Vigo,682,11Mar
2582,2,1,Celta Vigo,682,05Mar
2583,1,0,Celta Vigo,682,27Feb
2584,2,0,Celta Vigo,682,24Feb
2585,2,2,Sevilla,682,31Mar
2586,2,1,Sevilla,682,18Mar
2587,1,2,Sevilla,682,13Mar
2588,0,2,Sevilla,682,10Mar
2589,2,0,Sevilla,682,03Mar
2590,3,0,Real Betis,683,17Mar
2591,1,3,Real Betis,683,12Mar
2592,2,0,Real Betis,683,04Mar
2593,0,0,Real Betis,683,01Mar
2594,0,2,Real Betis,683,26Feb
2595,2,1,Eibar,683,16Mar
2596,1,2,Eibar,683,10Mar
2597,1,1,Eibar,683,03Mar
2598,1,0,Eibar,683,28Feb
2599,2,0,Eibar,683,24Feb
2600,2,2,Barcelona,684,31Mar
2601,2,0,Barcelona,684,18Mar
2602,3,0,Barcelona,684,14Mar
2603,2,0,Barcelona,684,13Mar
2604,0,2,Barcelona,684,10Mar
2605,2,1,Leganés,684,18Mar
2606,2,0,Leganés,684,11Mar
2607,2,0,Leganés,684,03Mar
2608,4,0,Leganés,684,28Feb
2609,0,0,Leganés,684,24Feb
2610,2,1,Levante,685,16Mar
2611,0,1,Levante,685,10Mar
2612,1,1,Levante,685,04Mar
2613,1,0,Levante,685,01Mar
2614,0,2,Levante,685,26Feb
2615,1,1,Las Palmas,685,17Mar
2616,0,2,Las Palmas,685,11Mar
2617,2,1,Las Palmas,685,05Mar
2618,1,1,Las Palmas,685,01Mar
2619,0,0,Las Palmas,685,24Feb
2620,0,3,Real Madrid,686,31Mar
2621,6,3,Real Madrid,686,18Mar
2622,2,4,Real Madrid,686,14Mar
2623,1,2,Real Madrid,686,10Mar
2624,1,2,Real Madrid,686,06Mar
2625,1,0,Atletico Madrid,686,01Apr
2626,2,1,Atletico Madrid,686,18Mar
2627,1,5,Atletico Madrid,686,15Mar
2628,2,0,Atletico Madrid,686,13Mar
2629,3,0,Atletico Madrid,686,11Mar
2630,1,2,Real Sociedad,687,17Mar
2631,2,1,Real Sociedad,687,11Mar
2632,2,1,Real Sociedad,687,04Mar
2633,0,0,Real Sociedad,687,01Mar
2634,2,1,Real Sociedad,687,25Feb
2635,6,3,Girona,687,18Mar
2636,2,0,Girona,687,09Mar
2637,0,2,Girona,687,03Mar
2638,1,0,Girona,687,27Feb
2639,6,1,Girona,687,24Feb
2640,3,1,Valencia,688,17Mar
2641,0,2,Valencia,688,10Mar
2642,2,0,Valencia,688,04Mar
2643,1,1,Valencia,688,28Feb
2644,2,1,Valencia,688,25Feb
2645,3,0,Espanyol de Barcelona,688,17Mar
2646,2,1,Espanyol de Barcelona,688,11Mar
2647,1,1,Espanyol de Barcelona,688,04Mar
2648,1,0,Espanyol de Barcelona,688,27Feb
2649,0,0,Espanyol de Barcelona,688,23Feb
2650,2,1,Villarreal,689,18Mar
2651,0,2,Villarreal,689,11Mar
2652,0,2,Villarreal,689,03Mar
2653,1,0,Villarreal,689,28Feb
2654,1,0,Villarreal,689,25Feb
2655,2,0,Athletic Club,689,18Mar
2656,1,2,Athletic Club,689,15Mar
2657,2,0,Athletic Club,689,11Mar
2658,3,1,Athletic Club,689,08Mar
2659,2,0,Athletic Club,689,03Mar
2660,1,1,Girona,690,31Mar
2661,6,3,Girona,690,18Mar
2662,2,0,Girona,690,09Mar
2663,0,2,Girona,690,03Mar
2664,1,0,Girona,690,27Feb
2665,0,1,Real Betis,690,02Apr
2666,3,0,Real Betis,690,17Mar
2667,1,3,Real Betis,690,12Mar
2668,2,0,Real Betis,690,04Mar
2669,0,0,Real Betis,690,01Mar
2670,4,0,Sevilla,691,07Apr
2671,1,2,Sevilla,691,03Apr
2672,2,2,Sevilla,691,31Mar
2673,2,1,Sevilla,691,18Mar
2674,1,2,Sevilla,691,13Mar
2675,1,0,Villarreal,691,01Apr
2676,2,1,Villarreal,691,18Mar
2677,0,2,Villarreal,691,11Mar
2678,0,2,Villarreal,691,03Mar
2679,1,0,Villarreal,691,28Feb
2680,3,1,Barcelona,692,07Apr
2681,4,1,Barcelona,692,04Apr
2682,2,2,Barcelona,692,31Mar
2683,2,0,Barcelona,692,18Mar
2684,3,0,Barcelona,692,14Mar
2685,0,1,Valencia,692,01Apr
2686,3,1,Valencia,692,17Mar
2687,0,2,Valencia,692,10Mar
2688,2,0,Valencia,692,04Mar
2689,1,1,Valencia,692,28Feb
2690,0,3,Las Palmas,693,31Mar
2691,1,1,Las Palmas,693,17Mar
2692,0,2,Las Palmas,693,11Mar
2693,2,1,Las Palmas,693,05Mar
2694,1,1,Las Palmas,693,01Mar
2695,0,0,Real Sociedad,693,01Apr
2696,1,2,Real Sociedad,693,17Mar
2697,2,1,Real Sociedad,693,11Mar
2698,2,1,Real Sociedad,693,04Mar
2699,0,0,Real Sociedad,693,01Mar
2700,0,1,Leganés,694,01Apr
2701,2,1,Leganés,694,18Mar
2702,2,0,Leganés,694,11Mar
2703,2,0,Leganés,694,03Mar
2704,4,0,Leganés,694,28Feb
2705,1,1,Celta Vigo,694,31Mar
2706,0,0,Celta Vigo,694,18Mar
2707,3,0,Celta Vigo,694,11Mar
2708,2,1,Celta Vigo,694,05Mar
2709,1,0,Celta Vigo,694,27Feb
2710,1,1,Athletic Club,695,31Mar
2711,2,0,Athletic Club,695,18Mar
2712,1,2,Athletic Club,695,15Mar
2713,2,0,Athletic Club,695,11Mar
2714,3,1,Athletic Club,695,08Mar
2715,1,0,Deportivo La Coruña,695,01Apr
2716,1,1,Deportivo La Coruña,695,17Mar
2717,2,0,Deportivo La Coruña,695,09Mar
2718,1,1,Deportivo La Coruña,695,03Mar
2719,3,0,Deportivo La Coruña,695,28Feb
2720,0,0,Eibar,696,01Apr
2721,2,1,Eibar,696,16Mar
2722,1,2,Eibar,696,10Mar
2723,1,1,Eibar,696,03Mar
2724,1,0,Eibar,696,28Feb
2725,0,0,Deportivo Alaves,696,01Apr
2726,3,1,Deportivo Alaves,696,17Mar
2727,1,3,Deportivo Alaves,696,12Mar
2728,2,1,Deportivo Alaves,696,04Mar
2729,1,0,Deportivo Alaves,696,01Mar
2730,1,1,Atletico Madrid,697,08Apr
2731,2,0,Atletico Madrid,697,05Apr
2732,1,0,Atletico Madrid,697,01Apr
2733,2,1,Atletico Madrid,697,18Mar
