,goals_for,goals_against,team,game_id,date
1275,0,1,Montpellier-HSC,127,28Oct
1276,0,2,Montpellier-HSC,127,24Oct
1277,0,1,Montpellier-HSC,127,20Oct
1278,2,0,Montpellier-HSC,127,15Oct
1279,1,1,Montpellier-HSC,127,29Sep
1280,0,2,FC Girondins de Bordeaux,128,28Oct
1281,1,0,FC Girondins de Bordeaux,128,21Oct
1282,4,0,FC Girondins de Bordeaux,128,17Oct
1283,1,1,FC Girondins de Bordeaux,128,15Oct
1284,6,2,FC Girondins de Bordeaux,128,30Sep
1285,1,0,Olympique de Marseille,128,02Nov
1286,0,1,Olympique de Marseille,128,29Oct
1287,2,2,Olympique de Marseille,128,22Oct
1288,2,1,Olympique de Marseille,128,19Oct
1289,3,3,Olympique de Marseille,128,15Oct
1290,1,1,Amiens SCF,129,04Nov
1291,1,1,Amiens SCF,129,28Oct
1292,1,2,Amiens SCF,129,25Oct
1293,1,0,Amiens SCF,129,21Oct
1294,1,0,Amiens SCF,129,14Oct
1295,0,3,Lille OSC,129,05Nov
1296,0,1,Lille OSC,129,29Oct
1297,2,2,Lille OSC,129,25Oct
1298,1,0,Lille OSC,129,21Oct
1299,2,2,Lille OSC,129,14Oct
1300,0,5,AS Saint-Etienne,130,05Nov
1301,0,0,AS Saint-Etienne,130,29Oct
1302,1,1,AS Saint-Etienne,130,25Oct
1303,0,1,AS Saint-Etienne,130,20Oct
1304,3,1,AS Saint-Etienne,130,14Oct
1305,3,0,RC Strasbourg,130,04Nov
1306,2,2,RC Strasbourg,130,28Oct
1307,1,1,RC Strasbourg,130,25Oct
1308,1,2,RC Strasbourg,130,22Oct
1309,3,3,RC Strasbourg,130,15Oct
1310,1,0,Stade Rennais FC,131,03Nov
1311,0,1,Stade Rennais FC,131,28Oct
1312,1,2,Stade Rennais FC,131,25Oct
1313,1,0,Stade Rennais FC,131,21Oct
1314,2,0,Stade Rennais FC,131,14Oct
1315,2,1,FC Nantes,131,04Nov
1316,1,0,FC Nantes,131,28Oct
1317,3,1,FC Nantes,131,25Oct
1318,2,1,FC Nantes,131,21Oct
1319,1,1,FC Nantes,131,15Oct
1320,5,0,Stade Malherbe Caen,132,05Nov
1321,1,0,Stade Malherbe Caen,132,28Oct
1322,0,1,Stade Malherbe Caen,132,24Oct
1323,2,0,Stade Malherbe Caen,132,21Oct
1324,0,2,Stade Malherbe Caen,132,14Oct
1325,1,0,FC Girondins de Bordeaux,132,03Nov
1326,0,2,FC Girondins de Bordeaux,132,28Oct
1327,1,0,FC Girondins de Bordeaux,132,21Oct
1328,4,0,FC Girondins de Bordeaux,132,17Oct
1329,1,1,FC Girondins de Bordeaux,132,15Oct
1330,1,0,Dijon FCO,133,05Nov
1331,1,0,Dijon FCO,133,28Oct
1332,1,2,Dijon FCO,133,25Oct
1333,1,2,Dijon FCO,133,21Oct
1334,1,2,Dijon FCO,133,14Oct
1335,2,1,Toulouse FC,133,04Nov
1336,0,0,Toulouse FC,133,29Oct
1337,4,2,Toulouse FC,133,25Oct
1338,0,1,Toulouse FC,133,21Oct
1339,1,0,Toulouse FC,133,14Oct
