,name,age,position,ovr_rating,pot_rating
4,Gabriel Achilier,29,RB,64,64
5,Juan Carlos,23,CAMRM,64,75
6,Paul Dummett,22,LBCB,64,75
7,Aleksandar Trajkovski,22,LM,64,72
8,Doke Schmidt,22,RBCB,64,70
9,Ayub Timbe Masika,22,RM,64,72
10,Anass Achahbar,20,STRW,64,74
11,Emir Dilaver,23,RBCDMCB,64,70
12,Félix Araujo,31,CB,64,64
13,Clément Tainmont,28,LM,64,65
14,Ousseynou Cissé,23,CBCDMCM,64,68
15,Crocefisso Miglietta,33,CM,64,64
16,Diego Albadoro,25,ST,64,70
17,Alessandro Fabbro,33,CBRB,64,64
18,Koffi Djidji,21,CB,64,73
19,Nils Teixeira,24,LBRB,64,69
20,David Schloffer,22,RMLM,64,67
21,Ahmad Benali,22,CMCDM,64,75
22,Toni Lao,30,LBRB,64,64
23,Balliu,22,RB,64,73
24,Anton Sekret,22,ST,64,74
25,Alex Schalk,22,ST,64,72
26,Ismaël Diomandé,22,CDM,64,74
27,Samir Carruthers,21,RMCAM,64,75
28,Britt Assombalonga,21,STRM,64,70
29,Rafael Martins,22,GK,64,69
0,Thomas Hübener,32,CB,64,64
1,Agenor,24,GK,64,72
2,Prince Segbefia,23,CMCDMRM,64,75
3,Joe Riley,22,RBRM,64,76
4,Choi Hyun Tae,27,CMCDMRB,64,67
5,Richard Lašík,22,CMRB,64,77
6,Kevin Müller,23,GK,64,72
7,Jeb Brovsky,25,LBRBCB,64,66
8,Martin Angha,20,RBCB,64,76
9,Kgosi Ntlhe,20,LB,64,71
10,Daniel Ramírez,21,STRW,64,73
11,Urko Vera,27,ST,64,70
12,Nahki Wells,24,ST,64,74
13,Måns Söderqvist,21,STCAMCF,64,72
14,Matías Sosa,22,CAM,64,71
15,Mijuško Bojović,26,CB,64,65
16,Kristoffer Larsen,22,LMRM,64,69
17,Christopher Wernitznig,24,LM,64,71
18,Gustavo,21,GK,64,70
19,Richard Towell,23,CMCDM,64,70
20,Matías Jones,23,CAMRM,64,69
21,Aden Flint,25,CB,64,69
22,Jonathan Zongo,21,STRM,64,68
23,Daniel Offenbacher,22,CMCAM,64,68
24,Ernest Asante,25,RM,64,65
25,Hector Jimenez,25,RMLM,64,67
26,Bernardo Añor,26,LMLB,64,67
27,Michael Farfan,26,CMLM,64,68
28,Joe Willis,26,GK,64,67
29,Stephen McCarthy,26,CB,64,65
0,A.J. Soares,25,CB,64,68
1,Josh Williams,26,RBCB,64,66
2,Ažbe Jug,22,GK,64,74
3,Jore Trompet,22,CM,64,72
4,Kofi Sarkodie,23,RB,64,69
5,Benik Afobe,21,STCFRM,64,73
6,Remo Freuler,22,CMCDMCAM,64,68
7,Aleksander Solli,24,CB,64,67
8,Loïck Landre,22,CBRB,64,76
9,Regalón,27,CBCDM,64,71
10,Omar Salgado,21,STLW,64,73
11,Balázs Balogh,24,CDMLMLB,64,68
12,Mihály Korhut,25,LB,64,67
13,Daniel Lafferty,25,LB,64,69
14,Matt Doherty,22,RB,64,70
15,Samuel,24,RMLM,64,71
16,Kenny McLean,22,CMLMCAM,64,74
17,Nigel Hasselbaink,23,STRMLM,64,72
18,Daniel Høegh,23,CB,64,71
19,Errasti,26,CDM,64,68
20,Jakub Słowik,23,GK,64,68
21,Ryan Dow,23,CAMLMRM,64,72
22,Lorenzo Laverone,25,RBRM,64,72
23,Giannis Potouridis,22,CBLB,64,71
24,Nicolao Dumitru,22,LWCF,64,71
25,Luca Tomasig,31,GK,64,64
26,Kieron Freeman,22,RBLBRM,64,72
27,João Diogo,26,RB,64,68
28,Conor Thomas,20,CM,64,74
29,Mejías,25,GK,64,68
0,Lee Yong,27,RBRWBCB,64,68
1,Kim Won Il,27,CB,64,67
2,Jerónimo Neumann,28,STRW,64,64
3,Karel Van Roose,24,CDM,64,68
4,Kristof D'Haene,24,LWLB,64,68
5,Maciej Makuszewski,24,RMLM,64,74
6,Jérémy Hélan,22,LMLB,64,72
7,Nick Ross,22,CAMLMCMCDM,64,74
8,Jason Lowe,23,CMRBCB,64,75
9,Michael Schimpelsberger,23,RBRWB,64,73
10,Gordan Bunoza,26,LBCB,64,72
11,Roly Bonevacia,22,CDMCMCB,64,71
12,Vicente Gómez,26,CMCDMCAM,64,66
13,Ahmet İlhan Özek,26,RMLMCF,64,70
14,Jake Forster-Caskey,20,CMCAM,64,74
15,Erik Sviatchenko,22,CB,64,72
16,Chula,24,LW,64,70
17,Jorge Teixeira,28,CB,64,66
18,Florent Cuvelier,22,CMCAM,64,70
19,Junior Kabananga,25,ST,64,67
20,Gaël Angoula,32,RB,64,64
21,Harald Pichler,27,CBCDM,64,68
22,Daniele Corti,34,CDMCM,64,64
23,Willi Evseev,22,CAMCMLM,64,73
24,Enes Sağlik,23,LM,64,70
25,Christopher Maboulou,24,STCFCAM,64,72
26,Fabian Koch,25,RBRM,64,67
27,Dionicio Escalante,24,LBLMCB,64,66
28,Hwang Il Su,27,LMRMLWRW,64,67
29,Amir Abrashi,24,CDMCM,64,68
0,Dejan Školnik,25,CM,64,68
1,Johnny Leverón,24,CB,64,70
2,Luke Brattan,24,CDMCM,64,69
3,Jandson,28,ST,64,64
4,Anton Tinnerholm,23,RB,64,69
5,Viktor ProdellL,26,ST,64,65
6,Oswaldo Minda,31,CDMCM,64,64
7,Ibragim Tsallagov,23,LB,64,75
8,Neto Coruja,27,CDM,64,66
9,Richárd Magyar,23,CB,64,72
10,Sergey Petrov,23,CMRMCDM,64,74
11,Simone Benedetti,22,CB,64,77
12,Sergiu Suciu,24,CMCDM,64,73
13,Vítor Saba,24,CAMCF,64,70
14,Bailey Wright,22,CB,64,74
15,Stefano Pettinari,22,STLW,64,70
16,Jonas Svensson,21,RBCM,64,72
17,Alessandro Sbaffo,24,CAMCM,64,71
18,Kenneth ZohoreL,20,ST,64,75
19,Franck Etoundi,24,STCF,64,69
20,Greg Garza,23,LBLM,64,68
21,Alexander Faltsetas,27,CM,64,65
22,Paulus Arajuuri,26,CB,64,69
23,Johannes Focher,24,GK,64,68
24,Jonathan Ramis,24,CAM,64,68
25,Steven Beitashour,27,RB,64,67
26,David Estrada,26,STLMRM,64,65
27,Jake Jervis,23,STCF,64,74
28,Michael Uchebo,24,RWST,64,67
29,Jon Taylor,22,RMLM,64,74
0,Alcolea,25,GK,64,65
1,Petar Slišković,23,ST,64,72
2,Leandro Marín,22,RB,64,70
3,Boadu Maxwell Acosty,23,RM,64,74
4,Manuel Giandonato,22,CMCDM,64,74
5,Onwu,26,STCF,64,71
6,Klever,25,GK,64,71
7,Eric Alexander,26,LMCDM,64,66
8,Mateusz Możdżeń,23,RBRMCAM,64,69
9,Jonathan Bond,21,GK,64,78
10,Jonas Martin,24,CAMCMCDM,64,70
11,Pietro De Giorgio,31,LW,64,64
12,Tony Tchani,25,CDM,64,66
13,Maxime Bourgeois,23,LMRMST,64,70
14,Callum Wilson,22,ST,64,75
15,Marlon Pack,23,CMCDM,64,71
16,Pedro Portocarrero,37,CB,64,64
17,Iván Vélez,30,RBCDM,64,64
18,Luis Alberto Gutiérrez,29,CB,64,64
19,Mohammed Massad,31,RBCBRMCDM,64,64
20,Adrián Sardinero,23,RMCAMLM,64,72
21,Gregg Wylde,23,LMLB,64,71
22,Maxim Grigoriev,24,CAMLM,64,72
23,Breyner Bonilla,28,CB,64,64
24,Sergi Enrich,24,ST,64,70
25,Marvin Chávez,30,RMLM,64,64
26,Vagiz Galiulin,26,CM,64,71
27,Aridane,27,ST,64,65
28,Thibaut Bourgeois,24,STRM,64,69
29,Kevin Long,24,CB,64,71
0,Antonio Marino,26,CBLB,64,70
1,Adam Forshaw,22,CMRM,64,73
2,Escassi,25,CBCDMCM,64,67
3,Samir Fazli,23,ST,64,69
4,Osmar,26,CBLBCDMCM,64,68
5,Vlastimir Jovanović,29,CDMCM,64,67
6,Xavier Chavalerin,23,CMCDMLMRM,64,73
7,James Hanson,26,ST,64,66
8,David Hernán Drocco,25,CMCDMCAM,64,67
9,Galán,28,CBRB,64,67
10,Matias Cuffa,33,CM,64,64
11,Christopher Trimmel,27,RBRM,64,66
12,Daniel Kearns,23,RMLM,64,68
13,Scott Malone,23,LBLM,64,70
14,Wes Foderingham,23,GK,64,70
15,Patrick Schönfeld,25,LMCFCAMRM,64,69
16,Ross Draper,25,CDMCM,64,71
17,Diego Falcinelli,23,ST,64,74
18,Assis,24,GK,64,70
19,Riad Nouri,29,RWSTRM,64,64
20,Fanol Perdedaj,23,CDMCM,64,68
21,Danny Mayor,23,LMRM,64,67
22,Zana Allée,20,CAMLM,64,81
23,Michael Schulze,25,RB,64,70
24,Artur Ioniţă,24,CDMCMCAM,64,74
25,Reinhold Yabo,22,CDMCM,64,75
26,Dilly Duka,25,LMRMCAM,64,67
27,Soufiane Bidaoui,24,LWRW,64,70
28,Nwankwo Emeka Obiora,23,CDMCM,64,74
29,Philipp Huspek,23,RMLM,64,68
0,Gudmund Taksdal KongshavnL,23,GK,64,74
1,Maksim Bordachev,28,LBLM,64,65
2,Johnathan,24,STCF,64,69
3,Fabio Sciacca,25,CM,64,67
4,Adam Barton,23,CM,64,71
5,Ostoja Stjepanovic,29,CDMCM,64,65
6,Tom SöderbergL,27,CBLB,64,65
7,Antonio Briseño,20,CB,64,80
8,Markus Thorbjörnsson,26,CB,64,68
9,Emilio OrrantiaL,23,RM,64,70
10,Martín Zúñiga,21,ST,64,74
11,Carlos Guzmán,20,CBLBCM,64,79
12,Jung Hoon,29,CDMCM,64,65
13,Lim Jong Eun,24,CB,64,68
14,Kim Young Sin,28,RWRMCAMLM,64,64
15,Abdulrahman Al Qahtani,31,LM,64,64
16,Seoane,26,RBLB,64,67
17,Sultan Al Beshi,24,RBCBCDM,64,67
18,Berrocal,26,STCAMCF,64,66
19,Tom Adeyemi,22,CMCDMRM,64,69
20,Etzaz Hussain,21,CMLM,64,74
21,Lovel Palmer,30,RB,64,64
22,Ousmane Coulibaly,25,RBCDM,64,68
23,Gastón Sauro,24,CB,64,70
24,Henrik Dalsgaard,25,RB,64,71
25,Riccardo Brosco,23,CB,64,72
26,Michael Sollbauer,24,CB,64,67
27,Sam Cronin,27,CMCDM,64,66
28,Cristo Martín,27,LMCAM,64,68
29,Flamur Kastrati,22,LWRWRBLM,64,73
0,Mathis Bolly,23,RMLMST,64,72
1,Björn Daniel Sverrisson,24,CDMCM,64,70
2,Goni,25,CBRB,64,69
3,Josa,29,CDMLB,64,68
4,Jordan Clarke,22,CBRBLB,64,71
5,Zargo Touré,24,CB,64,74
6,Chris Tierney,28,LBLM,64,65
7,Dieter Elsneg,24,CAMST,64,71
8,Ross Jenkins,23,CM,64,68
9,Edu Bedia,25,CMLMCAMLW,64,72
10,Marcin Budziński,24,CMCDMRM,64,70
11,David Templeton,25,LMSTRM,64,72
12,Kiko Femenia,23,LMRBRM,64,71
13,Carlos Lázaro,23,CMCDMRM,64,71
14,Oscar Gobern,23,CMCDM,64,74
15,James Wallace,22,CAMCMRM,64,74
16,Paddy Madden,24,ST,64,68
17,Manuel Pascali,33,CBCMCDM,64,64
18,Zdeněk Ondrášek,25,ST,64,67
19,Korey Smith,23,CMRB,64,73
20,Thomas Reifeltshammer,26,CB,64,70
21,Ruslan Kambolov,24,RBCBCDM,64,64
22,Simone Salviato,27,RBRM,64,67
23,Dylan Gissi,23,RB,64,70
24,Luca Castiglia,25,CMCDM,64,70
25,Vinícius Reche,30,CAMLWLM,64,64
26,Jean-Alain Fanchone,26,LB,64,68
27,Kévin Diaz,26,RMLMCAM,64,68
28,Gianluca Litteri,26,ST,64,70
29,Maic Sema,25,CAMLM,64,65
0,Gonzalo Cabrera,25,CAM,64,69
1,Jonathan Kodjia,24,RWRM,64,69
2,Atdhe Nuhiu,25,ST,64,66
3,Xavier Luissint,30,RB,64,64
4,Wojciech Kaczmarek,31,GK,64,64
5,Rodrigo Antônio,27,CDMCM,64,69
6,Jørgen Skjelvik,23,LBCBLW,64,73
7,Hólmar Örn Eyjólfsson,24,CBRB,64,68
8,Christian Klem,23,LB,64,69
9,Benoît Poulain,27,CB,64,70
10,Ismaïla N'Diaye,26,CDMCB,64,66
11,Sodinha,26,CFCAM,64,70
12,Gai Assulin,23,LMCAM,64,75
13,Edouard Butin,26,STCAM,64,70
14,Derley,28,CDMCM,64,69
15,Joel Tshibamba,25,STCF,64,67
16,David Ulm,30,CAMLMCM,64,64
17,Tomas Kosicky,28,GK,64,64
18,Macedo Novaes,31,GK,64,64
19,Thomas Salamon,25,LM,64,68
20,Furdjel Narsingh,26,LMRM,64,67
21,José Baxter,22,STCAMCM,64,75
22,William Jidayi,30,CMCDM,64,64
23,Marcus Olsson,26,LMLB,64,70
24,Andreas Buchner,29,RMLMCAM,64,64
25,Ricardo Laborde,26,STRM,64,66
26,Juan Carlos Escobar,31,CAMRM,64,64
27,Oleg Samsonov,27,RM,64,68
28,Raúl Nava,24,ST,64,70
29,Ahn Jae Joon,28,CB,64,64
0,Lee Yun Pyo,30,CB,64,64
1,Gil Cordero,22,CAM,64,72
2,Freddie Sears,24,CAMSTLMRM,64,70
3,Luis Fernando Silva,25,CB,64,67
4,Jim O'Brien,26,RM,64,68
5,Danny Swanson,27,RMCAM,64,65
6,Scott Wagstaff,24,RMLMCF,64,68
7,Burim Kukeli,30,CDMCM,64,64
8,Eric Avila,26,RMRBLM,64,68
9,Stephan Andrist,26,RMLMST,64,72
10,Óscar Rojas,26,RBRWB,64,71
11,Jake Kean,23,GK,64,70
12,Gary Woods,23,GK,64,67
13,Rodolfo Cota,27,GK,64,68
14,Juan Gonzalo Lorca,29,ST,64,64
15,Filip Lukšík,29,LBLM,64,64
16,Daniel Beichler,25,CFST,64,69
17,Arnold Bouka Moutou,25,LB,64,67
18,Alexis Allart,28,STCAM,64,64
19,Tommy Høiland,25,ST,64,68
20,Ismaël Traoré,28,CB,64,65
21,Prince Buaben,26,CMCAMRM,64,70
22,Víctor Omar MañónL,22,STRW,64,68
23,Sjoerd Overgoor,28,CMCDM,64,66
24,Michiel Kramer,25,ST,64,67
25,Jorginho,26,STRW,64,68
26,Nick Blackman,24,RMSTLM,64,70
27,Vuza Nyoni,30,LMLB,64,64
28,Koh Myong Jin,26,CMCAMCDM,64,69
29,Julio Nava,24,LWLMCF,64,72
0,Sebastien Dewaest,23,CB,64,68
1,Lossémy Karaboué,26,CMRMRB,64,69
2,Francesco Migliore,26,LBLM,64,70
3,Ludovic Genest,27,CAMRW,64,69
4,Ji-Paraná,27,CMCAM,64,65
5,Peter Orry Larsen,25,CMRM,64,66
6,Michael Zullo,26,LBLW,64,68
7,Dominique Malonga,25,STRW,64,69
8,Christian Ramsebner,25,CB,64,68
9,Lukas Königshofer,25,GK,64,69
10,Jonathan Ayité,29,STRM,64,64
11,Yuri,24,LB,64,70
12,Daniel Márquez,28,STCF,64,64
13,Kayke,26,ST,64,66
14,Kévin Dupuis,27,ST,64,69
15,Pål André Helland,24,LWRW,64,67
16,Guilherme Finkler,28,CAM,64,66
17,Błażej Augustyn,26,CBRB,64,66
18,Kelvin Etuhu,26,CMRM,64,69
19,Birkir Sævarsson,29,RBRM,64,64
20,Ben Sigmund,33,CB,64,64
21,Fredrik Carlsen,24,CMLMCDM,64,67
22,Óscar Bagui,31,LB,64,64
23,Rafał Grzyb,31,CDMCM,64,64
24,Samuel Bouhours,27,LB,64,67
25,Josta Dladla,35,RMCAM,64,64
26,Kosta Barbarouses,24,STRWLW,64,66
27,Jonas Lantto,27,LM,64,68
28,Emil Johansson,28,LB,64,64
29,Rincón,27,CB,64,68
0,Robert Cornthwaite,28,CBRBST,64,64
1,David Carney,30,LBLM,64,64
2,Damien Marcq,25,CDMCM,64,67
3,Andreas Landgren,25,CDMRB,64,68
4,Imad Zatara,29,STRM,64,64
5,Jan Blažek,26,STRWCAM,64,69
6,Brad Knighton,29,GK,64,64
7,Jan Šeda,28,GK,64,64
8,Wes Fogden,26,RMCM,64,67
9,Bader Al Kharashi,32,ST,64,64
10,Andrew Durante,32,CB,64,64
11,Waleed Al Gizani,33,ST,64,64
12,Piotr Grzelczak,26,STLMCAM,64,66
13,Isidoro,28,RB,64,68
14,Abdul-Yakuni Iddi,28,LM,64,65
15,Fred,35,CAMRW,64,64
16,Björn Kopplin,25,RBLB,64,68
17,Nieto,28,RMLM,64,64
18,Robbie Findley,29,ST,64,64
19,João Coimbra,28,CM,64,67
20,Bakary Soumaré,28,CB,64,64
21,Charlie Davies,28,ST,64,64
22,Giorgi Popkhadze,27,LB,64,65
23,Robbie Rogers,27,LBLMRM,64,65
24,Per Verner Rønning,31,CBLB,64,64
25,Elliot Omozusi,25,LBRB,64,65
26,Ione Cabrera,28,CB,64,65
27,Lucas Simón,28,ST,64,64
28,Alberto Pelagotti,25,GK,64,70
29,Ivano Baldanzeddu,28,RB,64,68
0,Nicolás Núñez,30,CMCDM,64,64
1,Lolo Pavón,30,CB,64,64
2,Jordan Harvey,30,LB,64,64
3,Mamadou Doumbia,33,CB,64,64
4,Stephen Darby,25,RBLB,64,66
5,Jonathan Wilmet,28,RMLM,64,64
6,Alex Valentini,26,GK,64,70
7,Jean-Baptiste Pierazzi,29,CDMCM,64,64
8,Thomas Hinum,27,RBCDM,64,68
9,Federico Gerardi,26,ST,64,68
10,José Daniel Guerrero,26,CMCDM,64,71
11,Piotr Stawarczyk,30,CB,64,64
12,Danny Green,26,RM,64,71
13,Matteo Mandorlini,25,CMCDMRM,64,70
14,Mike Jones,27,LMCMRM,64,68
15,Jéfferson,26,ST,64,68
16,Ernesto,29,LWLM,64,64
17,Xavier Hochstrasser,26,CMCDMCAM,64,71
18,Ryan Taylor,26,ST,64,67
19,Dominic Oduro,29,STRM,64,64
20,Ahmed Barusso,29,CDMCM,64,65
21,Lasse Nielsen,26,CB,64,66
22,David Fleurival,30,CDMCM,64,64
23,Edgar Solís,27,LBLWB,64,66
24,Kevin Schlitte,32,RBLB,64,64
25,Michael Beauchamp,33,CB,64,64
26,Franck Moussa,25,LMCAMST,64,70
27,Scott Sutter,28,RBLB,64,71
28,Hugo Soto,30,CBRB,64,64
29,Park Hee Chul,28,LBRMLMRB,64,64
0,Kim Chang Soo,29,RBRWBLWBRM,64,64
1,Rafał Grodzicki,30,CB,64,64
2,Jacob Peterson,28,RWLW,64,64
3,Anthony Van Loo,25,RB,64,68
4,Nathan Sturgis,27,CDMCM,64,67
5,Sébastien Siani,27,CDMLM,64,65
6,Adam Kokoszka,27,CB,64,65
7,Kyle McFadzean,28,CBCDM,64,65
8,Trevor Trevisan,30,CB,64,64
9,Jeff Hughes,29,LMCM,64,64
10,Cheick N'Diaye,29,GK,64,68
11,Lewin Nyatanga,26,CBLB,64,66
12,Giles Coke,28,CMCAMCDM,64,65
13,Berat Sadik,28,STCF,64,64
14,Martin Spelmann,27,CMSTRM,64,68
15,Luca Ceccarelli,31,RBRM,64,64
16,Eggert Jónsson,26,CDM,64,69
17,Adam Moffat,28,CDMCM,64,64
18,Piotr Wiśniewski,32,CAMRMSTLM,64,64
19,Ed Upson,24,CMCDM,64,69
20,Morgaro Gomis,29,CM,64,65
21,Luso,29,CDMCM,64,64
22,Romano Perticone,28,CBRB,64,65
23,Vitor Vinha,27,LB,64,67
24,Anthony Wordsworth,25,CMLM,64,68
25,Muneta,28,CMCDMRM,64,68
26,Zoltán Lipták,29,CB,64,64
27,Enrique Palos,28,GK,64,68
28,Yasser Corona,27,CBLWB,64,70
29,Rudy Haddad,29,CAMCDMCM,64,64
0,Espasandín,29,LB,64,64
1,Cirio,29,LWCAM,64,64
2,Sebastian Tyrała,26,CMCAMCDM,64,68
3,Vullnet Basha,24,CDMCM,64,72
4,Lucena,31,CDM,64,64
5,Brendan Moloney,25,RBCBLB,64,68
6,Theo Robinson,25,STRW,64,71
7,Youssef Adnane,29,STCAMRW,64,64
8,Fábio Ferreira,25,RW,64,68
9,Tommy Lee,28,GK,64,65
10,Calum Woods,27,RBLB,64,65
11,Bedi Buval,28,ST,64,64
12,Alan Sheehan,28,LBLWBLM,64,64
13,Rubin Okotie,27,STRW,64,69
14,Goran Karanović,26,STRMLM,64,67
15,Hamad Al Montashari,32,CBLB,64,64
16,Cléo,29,ST,64,64
17,Jorge Hernández,26,CMCDM,64,70
18,Solomon Okoronkwo,27,STLM,64,68
19,Steffen Hagen,28,CBRB,64,64
20,Makhach Gadzhiev,26,LM,64,70
21,Zach Scott,34,CBRB,64,64
22,Tomáš Abrahám,35,CDMCB,64,64
23,Lee Won Young,33,CBRBLB,64,64
24,Yang Dong Hyen,28,STCF,64,64
25,Wojciech Kędziora,33,ST,64,64
26,Billy Clarke,26,STCF,64,68
27,Espen Børufsen,26,LMCM,64,66
28,Mateusz Bąk,31,GK,64,64
29,Paweł Golański,31,RBRMLB,64,64
0,Mamadou Diallo,32,STLW,64,64
1,Miloš Dimitrijević,30,CMCAM,64,64
2,Paulo Nagamura,31,CM,64,64
3,Stephen Dawson,28,CMRMCDM,64,65
4,Dan Gargan,31,RBLB,64,64
5,Gonzalo Segares,31,LB,64,64
6,Alan Gordon,32,ST,64,64
7,Marc-André Kruska,27,CMCDM,64,69
8,Maurizio Lauro,33,LB,64,64
9,Andrea Cristiano,30,CMRM,64,64
10,Steven Jennings,29,CDMCM,64,64
11,Robert Almer,30,GK,64,65
12,Mathieu Lafon,30,CAMCMCF,64,64
13,Ismael Valadéz,29,STCF,64,64
14,Chris Brown,29,STCF,64,64
15,Marvin Elliott,30,CMCDM,64,64
16,Peter Franquart,29,CB,64,64
17,Liam Fontaine,28,CB,64,65
18,Michael Thwaite,31,CBCDM,64,64
19,Matthew Bates,27,CBCM,64,65
20,Diogo Ribeiro,23,ST,64,67
21,Neil Kilkenny,28,CM,64,64
22,Yves Lenaerts,31,GK,64,64
23,Kenneth Van Goethem,30,CDMCM,64,64
24,Robusté,29,CBRB,64,65
25,Pablo Bárzola,30,RBRM,64,64
26,Mauricio Romero,27,ST,64,65
27,Joan Hartock,27,GK,64,70
28,Igor Kot,34,GK,64,64
29,Sergey Veremko,31,GK,64,64
0,Alan Zamora,29,CMCDM,64,64
1,Scott Wiseman,28,RBCB,64,64
2,Nereo Fernández,35,GK,64,64
3,Manuel Coppola,32,CMCDM,64,64
4,Luciano Leguizamón,32,STCAM,64,64
5,Thiago Xavier,30,CDM,64,64
6,Bob Harris,27,LB,64,66
7,Diego Gómez,30,CAMRM,64,64
8,Ibrahim Sekagya,33,CB,64,64
9,Claudio Lustenberger,27,LB,64,65
10,Richard Socrier,35,ST,64,64
11,Yohann Rivière,30,ST,64,64
12,Ricardo Batista,27,GK,64,68
13,Sören Pirson,29,GK,64,65
14,Giuseppe Rossini,28,ST,64,64
15,Christian Müller,30,CAMLMRM,64,64
16,Florent Marty,30,CMCDM,64,64
17,Aurélien Montaroup,28,LMLB,64,67
18,Olivier Werner,29,GK,64,64
19,Juan Carlos de la Barrera,31,CBRBLB,64,64
20,Tobias Eriksson,29,RMLMCM,64,64
21,David Norris,33,CMCAM,64,64
22,Antonio Olvera,28,CBLB,64,66
23,Richard Wood,29,CB,64,64
24,Nicky Adler,29,STLMRMCAM,64,64
25,Horacio Cervantes,32,CBCDM,64,64
26,Gary MacKenzie,28,CB,64,64
27,Fernando Vega,30,LB,64,64
28,Seung Yong Kim,29,CAMLW,64,64
29,Hwang Ji Soo,33,CDMCM,64,64
0,Krzysztof Kotorowski,38,GK,64,64
1,Rob Friend,33,ST,64,64
2,Rob Jones,34,CB,64,64
3,Francesco Marianini,35,CM,64,64
4,Sebastian Hille,33,RMCAMCF,64,64
5,Morten Moldskred,34,LMST,64,64
6,Lee Barnard,30,ST,64,64
7,Troy Perkins,33,GK,64,64
8,Mark Yeates,29,LM,64,64
9,Felipe Saad,31,CBLB,64,64
10,Martin Woods,28,CMLMCAM,64,64
11,Jamie Cureton,39,ST,64,64
12,George Elokobi,28,LBCB,64,64
13,Martijn Monteyne,29,RB,64,64
14,Anders Due,32,LM,64,64
15,Paul Parry,34,LMRM,64,64
16,Gaël Genevier,32,CM,64,64
17,Jérôme Lafourcade,31,ST,64,64
18,Malik Couturier,32,CB,64,64
19,Patrick Kohlmann,31,LB,64,64
20,Michael Fink,32,CMCDMCAM,64,64
21,Benedikt Pliquett,29,GK,64,67
22,Charles Takyi,29,CAMLMCFCM,64,64
23,Tomasz Bandrowski,30,CMCDM,64,64
24,Carl Valeri,30,CM,64,64
25,Gennaro Delvecchio,36,CM,64,64
26,Emanuele Concetti,36,GK,64,64
27,Armando Perna,33,CB,64,64
28,Erik Heijblok,37,GK,64,64
29,Pa-Modou Kah,34,CB,64,64
0,Martin Wiig,31,STCF,64,64
1,Roman Gerus,34,GK,64,64
2,Nikita Bazhenov,29,STRM,64,64
3,Aulestia,33,GK,64,64
4,Díaz de Cerio,30,ST,64,64
5,Bustos,31,CMCDM,64,64
6,Borja Pérez,32,STCAM,64,64
7,Matamala,38,CMCDM,64,64
8,Chechu Flores,32,RMLM,64,64
9,Mora,33,CB,64,64
10,Miguel Llera,35,CB,64,64
11,Dorca,31,CDMCMLMCB,64,64
12,Marcus Sahlman,29,GK,64,64
13,Cifu,34,RB,64,64
14,Juan Marcelo Ojeda,31,GK,64,64
15,Cristian Muñoz,37,GK,64,64
16,Gastón Esmerado,36,CDM,64,64
17,Aitor Sanz,30,CMCDM,64,64
18,Aleksander Kwiek,31,CAMCM,64,64
19,Søren Christensen,28,CAM,64,66
20,Enar Jääger,29,RB,64,64
21,Sébastien Renouard,30,CAMRM,64,64
22,Neill Collins,31,CB,64,64
23,Yosgart Gutiérrez,33,GK,64,64
24,Juan Carlos Cacho,32,STCF,64,64
25,Amaury Ponce,33,RBCDM,64,64
26,Tom Van Imschoot,33,CMCDM,64,64
27,Evgeniy Aldonin,34,CDMCM,64,64
28,Patrick Kisnorbo,33,CB,64,64
29,Francisco Torres,31,CMLMCDMRM,64,64
0,Ian Evatt,32,CB,64,64
1,Isaac Romo,31,ST,64,64
2,Brian Howard,31,CMCAMLM,64,64
3,Marc Pfertzel,33,RB,64,64
4,Julien Viale,32,ST,64,64
5,Ben Williams,32,GK,64,64
6,Luigi Glombard,30,RMLM,64,64
7,Stéphen Drouin,30,CB,64,64
8,José Luis Acciari,35,CDMCM,64,64
9,Alberto Aguilar,30,CBCDMCM,64,64
10,Alain Schultz,31,CAMST,64,64
11,Todd Dunivant,33,LB,64,64
12,Jamal Campbell-Ryce,31,RMLM,64,64
13,Jack Jewsbury,33,RBCDMLB,64,64
14,Francesco Millesi,34,LMRMCM,64,64
15,Raffaele Biancolino,37,STCF,64,64
16,Oliver Schröder,34,CDMRB,64,64
17,Lionel Cappone,35,GK,64,64
18,Riccardo Colombo,31,RBLBRM,64,64
19,Ko Chang Hyun,31,CAMRWRMLM,64,64
20,Hyun Young Min,34,LBLWBLM,64,64
21,Jonas Ivens,29,CB,64,64
22,Lee Williamson,32,CMRM,64,64
23,Robert Earnshaw,33,ST,64,64
24,Lee Miller,31,ST,64,64
25,Eric Chelle,36,CB,64,64
26,Cristian,32,RB,64,64
27,Giuseppe Russo,31,CM,64,64
28,Marco Wölfli,32,GK,64,65
29,Luismi Loro,35,LMCAMRM,64,64
0,Francesco Modesto,32,LBLM,64,64
1,César Caneda,36,CB,64,64
2,Florian Jarjat,34,CB,64,64
3,Marek Szyndrowski,33,CBRB,64,64
4,Daniele Martinelli,32,CB,64,64
5,Marlon Harewood,35,ST,64,64
6,David Prutton,33,CM,64,64
7,Kenneth Høie,35,GK,64,64
8,Nicolas Timmermans,31,RB,64,64
9,Petri Pasanen,33,CBLB,64,64
10,Adam Drury,36,LB,64,64
11,Andreas Görlitz,32,RB,64,64
12,Tommaso Berni,31,GK,64,64
13,Stuart Parnaby,32,RBLB,64,64
